조사년도,학제명,시도명,층화학교ID,70%추출,학제유형명,중앙난방신재생에너지실수_2014년이후,지역난방면적_2014년이후,지역난방실수_2014년이후,탄류사용량,유류사용량,가스사용량,유초중등시설_학교용지대지면적,유초중등시설_학교용지체육장면적,학교용지농장면적,학교용지연습림면적,학교용지실습지기타면적,학교소유대지면적,학교소유체육장면적,학교소유농장면적,학교소유연습림면적,학교소유실습지기타면적,공공소유면적,개인소유면적,유초중등시설_정규교실수,심야전력사용량,일반전력사용량,공유면적,유초중등시설_기타교사용도면적,기숙사사택공간면적,식당공간면적,조리실공간면적,보건위생공간면적,체육집회공간면적,유초중등시설_관리지원공간면적,유초중등시설_교수학습공간면적,대용교실수,가교실수,신재생에너지사용량_2014년이후,냉방면적,비난방영역면적,중앙난방면적,심야난방면적,일반난방면적,화석연료난방면적,유류난방면적,가스난방면적,지하수사용량,상수도사용량,집단에너지사용량,개별난방전기면적_2014년이후,개별난방전기실수_2014년이후,개별난방신재생에너지면적_2014년이후,개별난방신재생에너지실수_2014년이후,중앙난방가스면적_2014년이후,중앙난방가스실수_2014년이후,중앙난방유류면적_2014년이후,중앙난방유류실수_2014년이후,중앙난방탄류면적_2014년이후,중앙난방탄류실수_2014년이후,중앙난방기타면적_2014년이후,중앙난방전기실수_2014년이후,중앙난방신재생에너지면적_2014년이후
2022,유치원,경기,3119917324,Y,유치원,0,616,19,0,0,3605,616,113,0,0,0,0,0,0,0,0,0,0,0,0,24474,0,0,0,0,0,9,11,0,468,1,1,0,427,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3120484234,Y,유치원,0,0,0,0,0,5880,516,268,0,0,0,0,0,0,0,0,0,0,1,0,36750,0,0,0,0,0,0,19,0,590,0,0,0,738,0,0,0,0,0,0,738,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3120588085,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3122486656,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3124944483,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3128383162,Y,유치원,0,0,0,0,0,8014,1535,305,0,0,0,0,0,0,0,0,0,0,0,0,36130,0,0,0,0,0,23,0,0,715,0,0,0,974,263,0,0,0,0,0,783,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3132860208,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3134161289,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3140766195,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3141743742,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3142118179,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3146317540,Y,유치원,0,1683,29,0,0,1655,1009,545,0,0,0,0,0,0,0,0,0,0,1,0,77691,0,0,0,0,0,0,0,0,1015,1,0,0,1683,0,0,0,0,0,0,0,0,2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3147223770,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3147919691,Y,초등학교,0,0,0,0,0,18249,10810,3000,0,0,1331,0,0,0,0,0,0,0,2,0,373079,0,0,0,0,15,257,149,0,5003,0,0,0,10197,0,0,0,0,0,0,1322,0,4981,0,8875,103,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3149912677,Y,유치원,0,631,13,0,0,2492,1733,875,0,0,0,0,0,0,0,0,0,0,1,0,29660,0,0,0,0,0,0,20,0,561,0,0,0,631,146,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3154802205,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3155395970,Y,유치원,0,0,0,0,0,5546,592,290,0,0,0,0,0,0,0,0,0,0,0,0,21542,0,0,0,0,0,0,0,0,861,0,0,0,881,10,0,0,0,0,0,871,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3155671463,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3164184527,Y,유치원,0,0,0,0,0,10632,1072,127,0,0,0,0,0,0,0,0,0,0,1,0,48329,0,0,0,0,0,52,28,0,927,0,0,0,902,304,0,0,0,0,0,960,0,1415,0,35,1,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3166642129,Y,유치원,0,690,14,0,0,0,1080,0,79,0,0,0,0,0,0,0,0,0,0,0,62058,0,0,0,0,0,0,21,0,556,0,0,0,447,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3172286245,Y,초등학교,0,0,0,0,0,17195,10631,3808,0,0,0,0,0,0,0,0,0,0,1,0,450116,0,0,0,0,0,199,197,0,4016,0,1,0,0,2507,0,0,0,0,0,0,0,7042,0,5551,88,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3173424544,Y,유치원,0,0,0,0,0,1029,497,232,0,0,0,0,0,0,0,0,0,0,0,24402,22139,0,0,0,0,0,0,0,0,265,0,0,0,520,0,0,0,0,0,0,0,0,205,0,520,10,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3174300383,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3179480269,Y,유치원,0,0,0,0,0,950,1195,445,0,0,0,0,0,0,0,0,0,0,0,0,91181,0,0,0,0,0,0,0,0,544,0,0,0,712,0,0,0,0,0,0,927,0,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3193629290,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3201015985,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,3206702826,Y,중학교,0,0,0,0,0,4462,7569,5637,0,0,0,0,0,0,0,0,0,0,3,0,243648,0,0,0,25,42,181,156,35,14202,0,1,0,5694,3863,0,0,0,0,0,0,0,3898,0,10477,1,0,0,27,1,0,0,0,0,5667,79,0
2022,유치원,경기,3206919031,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3207798877,Y,유치원,0,0,0,0,0,5603,200,0,0,0,0,0,0,0,0,0,0,0,0,0,17561,0,0,0,0,0,0,0,0,300,0,0,0,334,15,0,0,0,0,0,0,0,891,0,330,11,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3209022744,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,3221590492,Y,중학교,0,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253851,0,0,0,0,0,35,132,0,2478,0,1,0,3816,1960,0,0,0,0,0,0,0,1233,0,3498,51,0,0,0,0,0,0,0,0,633,6,0
2022,유치원,경기,3222426266,Y,유치원,0,0,0,0,0,2620,340,491,0,0,0,0,0,0,0,0,0,0,1,0,29226,0,0,0,0,0,7,20,0,258,0,0,0,340,0,0,0,0,0,0,340,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반고등학교,경기,3223194560,Y,일반고등학교,0,0,0,0,0,19380,9030,3257,0,0,0,0,0,0,0,0,0,0,2,0,662472,0,0,0,0,0,242,168,686,6890,0,1,0,14079,1453,0,0,0,0,0,0,0,7820,0,0,0,0,0,0,0,0,0,0,0,12650,129,0
2022,일반고등학교,경기,3229192585,Y,일반고등학교,0,0,0,0,0,14677,9004,8582,0,9126,0,0,0,0,0,0,0,0,2,0,559868,0,0,0,0,0,465,169,170,6002,0,1,0,8172,4660,0,0,0,0,0,0,0,10712,0,8186,88,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3230783971,Y,초등학교,0,0,0,0,0,9694,9554,1954,0,0,0,0,0,0,0,0,0,0,0,0,99962,0,0,0,0,0,93,222,0,5156,0,1,0,6411,3779,0,0,0,0,0,4113,0,4433,0,2298,16,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3232727843,Y,초등학교,0,0,0,0,1300,2891,6743,8328,0,0,0,0,0,0,0,0,0,0,0,0,279412,0,0,0,0,0,235,66,0,2384,0,1,0,3068,1031,0,0,0,0,26,0,0,3402,0,3786,44,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,3240607741,Y,중학교,0,0,0,0,0,1022,7912,4124,886,0,17130,0,0,0,0,0,0,0,2,191802,380325,0,0,0,0,0,443,128,0,2095,0,1,0,3092,2181,0,0,0,0,796,136,0,1841,0,684,11,0,0,0,0,0,0,0,0,1656,31,0
2022,유치원,경기,3240873473,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,3243321168,Y,중학교,0,0,0,0,0,10628,6669,4731,0,0,0,0,0,0,0,0,0,0,3,0,323643,0,0,0,0,0,509,136,0,4581,0,1,0,6949,3167,0,0,0,0,0,0,0,4533,0,6451,79,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,3246591533,Y,중학교,0,0,0,0,0,6826,8369,4130,0,0,0,0,0,0,0,0,0,0,3,0,544689,0,0,0,0,126,514,132,0,4033,0,0,69230,8369,0,0,0,0,0,0,0,0,8149,0,8369,98,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3246642467,Y,초등학교,0,0,0,0,0,16935,11342,3685,0,0,357,0,0,0,0,0,0,0,0,0,351714,0,0,0,0,0,238,66,0,3767,0,2,0,4939,2889,0,0,0,0,0,0,0,4815,0,5303,85,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3248354929,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3259091471,Y,초등학교,0,0,0,0,0,44032,5527,8456,0,0,30447,0,0,0,0,0,0,0,0,0,243738,0,0,0,0,0,146,68,0,4072,0,1,0,6570,2505,0,0,0,0,0,3737,0,4331,0,2034,20,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3259525921,Y,유치원,0,0,0,0,0,1784,2570,830,1912,1488,3400,0,0,0,0,0,0,0,0,0,58830,0,0,0,0,0,0,22,0,407,0,0,0,0,477,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,3259604869,Y,중학교,0,0,0,0,1000,8494,6708,11182,0,0,0,0,0,0,0,0,0,0,1,57623,254492,0,0,0,0,0,173,107,0,3978,0,1,0,6642,66,0,0,0,0,0,0,0,3206,0,3276,39,0,0,0,0,0,0,0,0,3366,21,0
2022,초등학교,경기,3261248605,Y,초등학교,0,0,0,0,0,17380,5864,6077,0,0,0,0,0,0,0,0,0,0,0,0,381477,0,0,0,0,0,66,317,0,4712,0,1,0,5553,0,0,0,0,0,0,0,0,5267,0,10451,91,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3263421853,Y,초등학교,0,0,0,0,0,10937,11203,4511,0,0,0,0,0,0,0,0,0,0,0,0,353808,0,0,0,0,0,857,138,0,4503,0,1,0,5780,4569,0,0,0,0,0,0,0,3256,0,5780,58,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3268565308,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,상업고등학교,경기,3274730698,Y,특성화고등학교,0,0,0,0,0,7017,37057,9410,0,0,0,0,0,0,0,0,0,0,0,0,440883,0,0,0,0,0,873,132,0,5699,0,1,0,7150,4888,0,0,0,0,0,672,0,4151,0,6995,92,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3278410328,Y,초등학교,0,0,0,0,0,0,2902,3698,0,0,195716,0,0,0,0,0,0,0,1,0,121553,0,0,0,0,0,101,55,0,624,0,0,0,802,651,0,0,0,0,0,54,0,872,0,938,22,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3279780990,Y,유치원,0,0,0,0,0,28122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83568,0,0,0,0,0,78,73,0,1831,0,0,84057,2184,325,0,0,0,0,0,3064,0,2052,0,234,12,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,3288113305,Y,중학교,0,0,0,0,0,38437,8712,3417,0,0,0,0,0,0,0,0,0,0,2,0,278582,0,0,0,0,0,179,136,905,5012,0,1,109340,7788,4118,0,0,0,0,0,0,0,4302,0,8311,102,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3289099335,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3291637263,Y,유치원,0,0,0,0,0,28882,1862,83,0,0,0,0,0,0,0,0,0,0,0,0,72080,0,0,0,0,0,92,97,0,1017,0,1,63462,2478,500,0,0,0,0,0,2478,0,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3292128316,Y,초등학교,0,0,0,0,1050,658,4162,9927,0,686,5458,0,0,0,0,0,0,0,0,29272,112172,0,0,0,0,0,185,64,0,968,0,0,0,1632,947,0,0,0,0,333,0,0,1250,0,263,11,0,0,0,0,0,0,0,0,1149,19,0
2022,유치원,경기,3294910487,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,체육중학교,경기,3300285107,Y,중학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3304304355,Y,유치원,0,1020,20,0,0,484,400,37,0,0,0,0,0,0,0,0,0,0,0,7418,39132,0,0,0,0,0,0,63,0,548,0,1,0,697,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3305120920,Y,초등학교,0,0,0,0,0,15333,3749,7173,0,0,0,0,0,0,0,0,0,0,1,0,261521,0,0,0,0,0,220,172,0,4278,0,1,0,5731,2100,0,0,0,0,0,354,0,3598,0,5714,74,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3307924007,Y,유치원,0,0,0,0,0,3524,790,266,0,0,0,0,0,0,0,0,0,0,0,0,18884,0,0,0,0,0,0,0,0,316,0,0,0,390,0,0,0,0,0,0,390,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3313359602,Y,유치원,0,0,0,0,0,3304,472,56,0,0,0,0,0,0,0,0,0,0,0,0,34656,0,0,0,0,0,0,0,0,312,0,0,0,349,337,0,0,0,0,0,349,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3314409425,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3316465836,Y,유치원,0,0,0,0,0,635,1393,90,0,0,0,0,0,0,0,0,0,0,1,0,18000,0,0,0,0,0,0,0,0,720,0,0,0,791,0,0,0,0,0,0,0,0,317,0,791,20,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3317262415,Y,유치원,0,0,0,0,0,4166,398,0,0,0,0,0,0,0,0,0,0,0,2,0,54544,0,0,0,0,0,0,86,0,592,0,0,0,525,681,0,0,0,0,0,0,0,757,0,501,17,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3317817177,Y,초등학교,0,0,0,0,1117,0,1196,11610,0,6473,1196,0,0,0,0,0,0,0,0,0,108071,0,0,0,0,0,60,55,0,1056,0,0,0,1846,33,0,0,0,0,33,0,0,1442,0,2106,26,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,3319556512,Y,중학교,0,0,0,0,641,11791,15560,11979,0,0,16482,0,0,0,0,0,0,0,1,0,279674,0,0,0,0,0,268,167,34,3908,0,2,0,6509,2647,0,0,0,0,0,0,0,3631,0,3612,39,0,0,0,0,0,0,0,0,2896,42,0
2022,초등학교,경기,3338170112,Y,초등학교,0,0,0,0,0,26553,10968,5170,0,0,0,0,0,0,0,0,0,0,1,0,403541,0,0,0,0,0,304,136,0,5853,0,1,0,5325,5287,0,0,0,0,0,1567,0,5617,0,5405,77,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3339089856,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3341203793,Y,유치원,0,0,0,0,0,8245,804,153,0,0,0,0,0,0,0,0,0,0,0,0,40100,0,0,0,0,0,0,28,0,532,0,0,0,590,59,0,0,0,0,0,743,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3341547407,Y,유치원,0,0,0,0,0,6900,355,254,0,0,0,0,0,0,0,0,0,0,1,0,25000,0,0,0,0,0,0,0,0,376,0,0,0,369,0,0,0,0,0,0,0,0,1530,0,0,0,0,0,562,15,0,0,0,0,0,0,0
2022,일반중학교,경기,3343087402,Y,중학교,0,0,0,0,0,17869,1695,11497,0,0,0,0,0,0,0,0,0,0,4,0,689170,0,0,0,0,0,440,248,399,5131,1,0,62587,8583,3425,0,0,0,0,0,707,0,15144,0,1797,20,0,0,0,0,0,0,0,0,6475,105,0
2022,유치원,경기,3346789978,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3348357542,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3350128766,Y,유치원,0,0,0,0,0,3144,1199,220,0,0,0,0,0,0,0,0,0,0,1,0,40057,0,0,0,0,0,0,40,0,1064,0,1,0,474,90,0,0,0,0,0,232,0,995,0,1097,15,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3351158776,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3355293592,Y,유치원,0,0,0,0,0,3414,407,228,0,0,0,0,0,0,0,0,0,0,0,0,25205,0,0,0,0,0,0,6,0,240,0,0,0,351,156,0,0,0,0,0,290,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,3356641378,Y,중학교,0,0,0,0,0,30837,5718,6109,0,0,0,0,0,0,0,0,0,0,1,0,269596,0,0,0,0,0,204,132,421,3434,0,1,0,6033,2256,0,0,0,0,0,4060,0,3423,0,1973,18,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3356670046,Y,초등학교,0,0,0,0,0,0,8683,3890,5521,9805,1352,0,0,0,0,0,0,0,0,0,155658,0,0,0,0,0,0,282,0,904,0,0,0,1561,736,0,0,0,0,0,0,0,700,0,690,10,0,0,0,0,0,0,0,0,934,18,0
2022,초등학교,경기,3360286462,Y,초등학교,0,0,0,0,0,6602,4585,6323,0,0,0,0,0,0,0,0,0,0,1,0,233390,0,0,0,0,0,252,136,68,2678,0,0,0,3191,2695,0,0,0,0,0,0,0,4200,0,4134,67,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3360590989,Y,초등학교,0,0,0,0,0,5858,6366,10559,0,110314,26864,0,0,0,0,0,0,0,2,120188,220701,0,0,0,0,0,142,82,0,2576,0,1,0,3087,1087,0,0,0,0,0,35,0,5012,0,3581,46,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3368771907,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3372038516,Y,초등학교,0,3216,50,0,0,16750,4036,7464,0,0,0,0,0,0,0,0,0,0,1,0,254214,0,0,0,19,0,167,226,0,3788,0,1,0,4297,2303,0,0,0,0,0,318,0,4725,0,524,12,0,0,0,0,0,0,0,0,736,10,0
2022,유치원,경기,3373296972,Y,유치원,0,0,0,0,0,14575,1877,123,0,0,0,0,0,0,0,0,0,0,0,0,110941,0,0,0,0,0,14,72,0,1148,0,1,41709,1533,27,0,0,0,0,0,0,0,2319,0,6,1,0,0,848,13,0,0,0,0,2036,22,0
2022,일반중학교,경기,3374655434,Y,중학교,0,0,0,0,0,39547,10373,3282,0,0,0,0,0,0,0,0,0,0,2,0,252353,0,0,0,0,0,180,120,711,4635,0,1,132520,6101,4428,0,0,0,0,0,3801,0,4478,0,2860,63,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3376138654,Y,초등학교,0,8360,92,0,0,11660,4296,5105,0,0,0,0,0,0,0,0,0,0,0,0,345498,0,0,0,0,0,261,102,68,3810,0,0,0,4867,0,0,0,0,0,0,0,0,4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3380476443,Y,초등학교,0,0,0,0,0,20528,6466,7760,0,0,0,0,0,0,0,0,0,0,0,0,268144,0,0,0,0,0,324,134,0,3477,0,0,0,5309,3043,0,0,0,0,0,3900,0,3583,0,1496,17,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,3384152899,Y,중학교,0,0,0,0,0,2240,22580,6376,0,0,0,0,0,0,0,0,0,0,2,0,269532,0,0,0,0,0,237,140,64,2847,0,1,0,6665,77,0,0,0,0,0,0,0,3683,0,0,0,0,0,0,0,0,0,0,0,6665,61,0
2022,초등학교,경기,3387311844,Y,초등학교,0,0,0,0,0,46862,10477,1199,0,0,0,0,0,0,0,0,0,0,3,0,233561,0,0,0,0,0,115,121,96,5684,0,0,231465,0,0,0,0,0,0,0,0,0,7038,0,0,0,0,0,8844,178,0,0,0,0,3770,22,0
2022,초등학교,경기,3388446129,Y,초등학교,0,0,0,0,0,18253,9566,3500,0,0,0,0,0,0,0,0,0,0,2,0,451642,0,0,0,34,32,266,136,0,5632,0,1,0,8618,3377,0,0,0,0,0,0,0,6823,0,8618,140,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,3395094514,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3405212835,Y,초등학교,0,0,0,0,0,18001,5872,5149,0,0,0,0,0,0,0,0,0,0,3,0,377093,0,0,0,0,0,99,396,0,6587,0,2,0,6967,2844,0,0,0,0,0,0,0,7266,0,8145,120,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,3406134878,Y,초등학교,0,0,0,0,0,64504,2360,8823,0,0,0,0,0,0,0,0,0,0,2,0,307217,0,0,0,52,0,209,134,0,4539,0,0,0,5813,0,0,0,0,0,0,0,0,3807,0,0,0,0,0,10747,115,0,0,0,0,0,0,0
2022,유치원,경기,3406736643,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
