조사년도,학제명,시도명,층화학교ID,70%추출,학제유형명,휴직여자수석교사수,보직교사수,여자보직교사수,휴직보직교사수,휴직여자보직교사수,교사수,여자교사수,휴직교사수,휴직여자교사수,전문상담교사수,여자전문상담교사수,휴직전문상담교사수,휴직여자전문상담교사수,사서교사수,휴직수석교사수,여자수석교사수,수석교사수,휴직여자교감수,휴직교감수,여자교감수,교감수,휴직여자교장수,휴직교장수,여자교장수,교장수,유초중등교원_여자교원수,유초중등교원_교원수,여자사서교사수,휴직사서교사수,여자시간강사수,시간강사수,여자기간제교사수,기간제교사수,휴직여자영양교사수,휴직영양교사수,여자영양교사수,영양교사수,휴직여자보건교사수,휴직보건교사수,여자보건교사수,보건교사수,휴직여자실기교사수,휴직실기교사수,여자실기교사수,실기교사수,휴직여자사서교사수
2021,유치원,경기,9401271346,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9405878279,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9406063563,Y,초등학교,0,0,0,0,0,11,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,12,15,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9406463796,Y,초등학교,0,0,0,0,0,70,61,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,62,73,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9406502856,Y,초등학교,0,0,0,0,0,39,23,3,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,28,44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9407661768,Y,초등학교,0,0,0,0,0,8,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,8,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9409321178,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,9413187541,Y,중학교,0,0,0,0,0,58,45,5,5,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,49,63,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9413422663,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9416238098,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9422725089,Y,초등학교,0,0,0,0,0,56,48,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,51,60,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9422773886,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9424030860,Y,유치원,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9424638776,Y,초등학교,0,0,0,0,0,24,21,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,24,28,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9425134142,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9427076887,Y,유치원,0,0,0,0,0,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,9427975490,Y,중학교,0,0,0,0,0,53,41,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42,56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9429052577,Y,초등학교,0,0,0,0,0,25,23,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,26,29,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9431153184,Y,초등학교,0,0,0,0,0,25,14,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,17,29,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9431673174,Y,초등학교,0,0,0,0,0,9,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,8,13,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9440330046,Y,초등학교,0,0,0,0,0,19,18,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,22,24,0,0,0,0,0,0,1,1,2,2,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9459308956,Y,유치원,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9461551765,Y,일반고등학교,0,0,0,0,0,58,49,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,53,62,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9467011208,Y,유치원,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9467985844,Y,유치원,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9472135630,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9473545412,Y,초등학교,0,0,0,0,0,27,22,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,25,32,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9478435795,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9482013399,Y,유치원,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9486800309,Y,초등학교,0,0,0,0,0,49,42,7,7,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,47,54,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9492036664,Y,초등학교,0,0,0,0,0,9,6,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,9,13,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9497269438,Y,초등학교,0,0,0,0,0,21,16,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,20,26,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2021,일반고등학교,경기,9499088954,Y,일반고등학교,0,0,0,0,0,66,42,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,47,72,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2021,유치원,경기,9500955827,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9501986478,Y,일반고등학교,0,0,0,0,0,73,57,8,8,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,60,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9502383793,Y,유치원,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9503860356,Y,일반고등학교,0,0,0,0,0,84,53,6,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,56,88,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9504436532,Y,유치원,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9505711351,Y,초등학교,0,0,0,0,0,38,33,6,6,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,37,43,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9507546367,Y,초등학교,0,0,0,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9507638101,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9510646506,Y,유치원,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9518999719,Y,일반고등학교,0,0,0,0,0,74,57,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9519270635,Y,유치원,0,0,0,0,0,8,8,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,9519867855,Y,중학교,0,0,0,0,0,45,33,2,2,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,37,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9520631799,Y,초등학교,0,0,0,0,0,48,36,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,40,53,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9521551851,Y,유치원,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9522520091,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9523786319,Y,유치원,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9528154316,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9528784104,Y,초등학교,0,0,0,0,0,12,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,11,17,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,9531923554,Y,중학교,0,0,0,0,0,74,63,3,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,68,80,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9533617936,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9536131699,Y,초등학교,0,0,0,0,0,20,16,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,24,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,일반고등학교,경기,9537681002,Y,일반고등학교,0,0,0,0,0,75,60,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,66,82,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
2021,유치원,경기,9538566470,Y,유치원,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9538615888,Y,초등학교,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,11,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9538974789,Y,유치원,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9539979529,Y,초등학교,0,0,0,0,0,21,19,2,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,23,26,1,0,1,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9548060290,Y,유치원,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9548697498,Y,초등학교,0,0,0,0,0,51,43,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,46,55,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9551834540,Y,유치원,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9562942228,Y,일반고등학교,0,0,0,0,0,81,59,8,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,62,86,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,9564571909,Y,중학교,0,0,0,0,0,25,19,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,23,30,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0
2021,유치원,경기,9568358046,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9569884289,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9570464071,Y,유치원,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9571358629,Y,일반고등학교,0,0,0,0,0,68,51,6,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,55,73,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9574390108,Y,초등학교,0,0,0,0,0,45,34,6,6,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,39,51,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9575460996,Y,유치원,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9575910429,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9579485178,Y,자율고등학교,0,0,0,0,0,71,46,7,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,48,74,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9579560830,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9580537258,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9581971495,Y,일반고등학교,0,0,0,0,0,76,54,4,4,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,60,83,1,0,0,1,0,0,1,1,2,2,0,0,1,1,0,0,0,0,0
2021,일반고등학교,경기,9583425616,Y,일반고등학교,0,0,0,0,0,64,44,4,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,46,68,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,9588323915,Y,중학교,0,0,0,0,0,32,29,3,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,35,39,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0
2021,일반고등학교,경기,9590276243,Y,일반고등학교,0,0,0,0,0,69,50,5,5,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,51,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,공업고등학교,경기,9592126348,Y,특성화고등학교,0,0,0,0,0,61,32,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,35,67,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2021,유치원,경기,9592984346,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9593485694,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9595141017,Y,유치원,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9595689984,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9597172571,Y,유치원,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9606695628,Y,유치원,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9607343349,Y,유치원,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9609199284,Y,유치원,0,0,0,0,0,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9612635222,Y,초등학교,0,0,0,0,0,27,20,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,23,32,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2021,초등학교,경기,9613482195,Y,초등학교,0,0,0,0,0,21,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,16,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,일반고등학교,경기,9615057415,Y,일반고등학교,0,0,0,0,0,79,56,5,5,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,64,87,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0
2021,초등학교,경기,9616301802,Y,초등학교,0,0,0,0,0,31,28,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,31,35,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,9622312563,Y,중학교,0,0,0,0,0,41,36,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,39,46,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9623960472,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9625042707,Y,초등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9628633545,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9634860505,Y,유치원,0,0,0,0,0,11,11,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9636888863,Y,유치원,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9642041872,Y,유치원,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9648995398,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9651524428,Y,초등학교,0,0,0,0,0,28,19,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,23,32,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2021,일반고등학교,경기,9653330680,Y,일반고등학교,0,0,0,0,0,79,58,6,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,60,83,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9653977220,Y,유치원,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9654381065,Y,유치원,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,9655691521,Y,중학교,0,0,0,0,0,18,12,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,15,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9657882655,Y,초등학교,0,0,0,0,0,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,11,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9660378583,Y,초등학교,0,0,0,0,0,30,27,8,8,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,32,35,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,9671938970,Y,중학교,0,0,0,0,0,29,26,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,30,34,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9673496995,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9676541928,Y,초등학교,0,0,0,0,0,63,58,7,7,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,63,68,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2021,유치원,경기,9678599311,Y,유치원,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,9682606013,Y,중학교,0,0,0,0,0,14,6,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9,19,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,9691507608,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,종합고등학교,경기,9708022657,Y,일반고등학교,0,0,0,0,0,69,24,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26,73,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9708697670,Y,초등학교,0,0,0,0,0,64,57,12,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,61,68,0,0,2,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9710304836,Y,초등학교,0,0,0,0,0,29,25,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,28,33,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9713628593,Y,초등학교,0,0,0,0,0,26,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,20,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,9718254579,Y,초등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
