조사년도,개방ID,학교명,시도명,학교구분명,전문대_여자재학생수,전문대_재학생수,전문대_재적여학생수,전문대_재적학생수,전문대_학사심화과정입학정원수,전문대_입학정원수,전문대_심화과정학과수,전문대_학과수,전문대_휴학생수,전문대_여자휴학생수,전문대_야간4학년재적여학생수,전문대_야간4학년재적학생수,전문대_야간3학년재적여학생수,전문대_야간3학년재적학생수,전문대_야간2학년재적여학생수,전문대_야간2학년재적학생수,전문대_야간1학년재적여학생수,전문대_야간1학년재적학생수,전문대_야간여자휴학생수,전문대_야간휴학생수,전문대_야간여자재학생수,전문대_야간재학생수,전문대_주간학사심화과정4학년재적학생수,전문대_주간학사심화과정3학년재적학생수,전문대_주간학사심화과정2학년재적학생수,전문대_주간학사심화과정1학년재적학생수,전문대_주간4학년재적여학생수,전문대_주간4학년재적학생수,전문대_주간3학년재적여학생수,전문대_주간3학년재적학생수,전문대_주간2학년재적여학생수,전문대_주간2학년재적학생수,전문대_주간1학년재적여학생수,전문대_주간1학년재적학생수,전문대_주간여자휴학생수,전문대_주간휴학생수,전문대_주간여자재학생수,전문대_주간재학생수,전문대_여자졸업생수,전문대_졸업생수,전문대_학사심화과정여자입학생수,전문대_학사심화과정입학생수,전문대_여자입학생수,전문대_입학생수,전문대_야간학사심화과정4학년재적학생수,전문대_야간학사심화과정3학년재적학생수,전문대_야간학사심화과정2학년재적학생수,전문대학_주간학사심화과정재적학생수,전문대학_주간학사심화과정재적여학생수,전문대_건물면적,전문대학_주간학사심화과정1학년재적여학생수,전문대학_주간학사심화과정2학년재적여학생수,전문대_교원정원수,전문대_교원수,전문대_학교수,전문대_사무직원정원수,전문대_사무직원수,전문대학_야간학사심화과정4학년재적여학생수,전문대학_야간학사심화과정3학년재적여학생수,전문대학_야간학사심화과정2학년재적여학생수,전문대학_야간학사심화과정1학년재적여학생수,전문대학_야간학사심화과정재적학생수,전문대학_야간학사심화과정재적여학생수,전문대_여자교원수,전문대_여자사무직원수,전문대학_주간학사심화과정4학년재적여학생수,전문대학_주간학사심화과정3학년재적여학생수,전문대_야간학사심화과정1학년재적학생수,,,,,
2012,7960869371,삼육보건대학,서울,전문대학,1143,1303,1202,1502,0,480,2,5,199,59,0,0,0,0,0,0,0,0,0,0,16,16,0,0,22,0,0,0,206,219,473,633,486,612,59,199,1127,1287,444,510,37,37,464,538,0,0,16,22,21,12918,0,21,58,34,1,40,30,0,0,16,0,16,16,21,12,0,0,0,,,,,
2012,8037726461,대덕대학,대전,전문대학,1500,4770,1729,8380,45,2180,4,138,3610,229,0,0,0,0,76,178,93,215,13,21,189,413,0,0,0,0,0,0,93,449,697,3463,737,4034,216,3589,1311,4357,584,1630,23,27,724,2452,0,0,28,0,0,49983,0,0,221,118,1,78,41,0,0,23,10,41,33,28,5,0,0,13,,,,,
2012,8050425648,동양공업전문대학,서울,전문대학,1838,6538,2210,12335,125,2297,8,42,5797,372,0,0,14,77,232,851,215,934,79,594,414,1486,0,0,0,0,0,0,157,736,772,4965,788,4554,293,5203,1424,5052,793,2551,21,137,896,3143,0,0,150,0,0,47659,0,0,1,160,1,78,54,0,0,22,10,218,32,20,10,0,0,68,,,,,
2012,8106570184,한국농수산대학,경기,전문대학,173,1029,186,1196,60,330,3,8,167,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,61,339,61,415,50,383,13,167,173,1029,36,258,14,59,48,330,0,0,0,59,14,0,14,0,54,29,1,44,43,0,0,0,0,0,0,1,18,0,0,0,,,,,
2012,8180929601,우송정보대학,대전,전문대학,2417,4863,2697,8163,0,2480,0,38,3300,280,0,0,0,0,56,124,63,129,7,39,112,214,0,0,0,0,0,0,28,34,1328,3862,1222,4014,273,3261,2305,4649,1040,2306,0,0,1193,2585,0,0,0,0,0,56088,0,0,239,129,1,74,28,0,0,0,0,0,0,32,0,0,0,0,,,,,
2012,8203220367,삼육의명대학,경기,전문대학,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2012,8324178874,동아보건대학교,전남,전문대학,1776,2550,1829,2879,40,1112,1,40,329,53,0,0,0,0,45,85,28,57,4,6,69,136,0,0,13,22,0,0,78,135,877,1370,777,1197,49,323,1707,2414,807,1153,17,23,783,1125,0,0,0,35,24,25606,16,8,0,70,1,28,18,0,0,0,0,0,0,17,6,0,0,0,,,,,
2012,8415538132,안양과학대학,경기,전문대학,3532,6258,4351,11451,120,2688,4,98,5193,819,0,0,38,38,301,673,253,715,127,636,472,854,0,0,0,0,0,0,145,196,1741,4660,1866,5105,692,4557,3060,5404,1504,2580,0,0,1763,3212,0,0,55,0,0,74947,0,0,1,153,1,50,38,0,0,7,0,64,7,48,0,0,0,9,,,,,
2012,8429990410,농협대학,경기,전문대학,139,481,140,566,0,66,1,2,85,1,0,0,12,59,15,59,13,66,1,4,39,180,23,0,0,0,0,0,28,77,33,170,34,112,0,81,100,301,32,152,2,13,47,166,0,0,0,23,5,7464,0,0,1,8,1,25,32,0,0,0,0,0,0,1,17,5,0,0,,,,,
2012,8441023945,공주영상대학,충남,전문대학,1899,3391,2112,5440,80,1541,4,53,2049,213,0,0,0,0,97,117,1,1,0,0,98,118,0,0,59,25,0,0,181,431,919,2532,862,2275,213,2049,1801,3273,868,1344,36,62,805,1551,0,0,0,84,52,41835,23,29,168,87,1,70,43,0,0,0,0,0,0,30,5,0,0,0,,,,,
2012,8568694412,송곡대학,강원,전문대학,467,654,497,783,0,330,0,10,129,30,0,0,0,0,24,37,22,33,1,2,45,68,0,0,0,0,0,0,55,64,190,298,206,351,29,127,422,586,165,220,0,0,217,319,0,0,0,0,0,10003,0,0,35,21,1,19,13,0,0,0,0,0,0,13,4,0,0,0,,,,,
2012,8598524332,광주보건대학,광주,전문대학,2919,4216,3152,5486,0,1322,0,26,1270,233,0,0,0,0,172,257,0,0,8,10,164,247,0,0,0,0,31,34,677,985,1099,2193,1173,2017,225,1260,2755,3969,1002,1430,0,0,1224,1810,0,0,0,0,0,39544,0,0,175,113,1,75,59,0,0,0,0,0,0,38,10,0,0,0,,,,,
2012,8612184822,기독간호대학,광주,전문대학,479,535,491,571,24,120,1,1,36,12,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,38,40,127,143,157,194,146,170,12,36,456,511,118,126,23,24,144,166,0,0,0,0,0,7163,0,0,21,13,1,13,9,0,0,0,23,24,23,10,7,0,0,24,,,,,
2012,8944861888,제주산업정보대학,제주,전문대학,208,408,222,633,0,0,0,40,225,14,0,0,0,1,60,126,1,13,1,22,60,118,0,0,0,0,0,0,54,58,102,323,5,112,13,203,148,290,167,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2012,9013740479,경기공업대학,경기,전문대학,850,4529,924,7890,85,1600,6,53,3361,74,0,0,0,31,56,434,69,589,6,131,127,1006,0,0,0,0,0,0,33,394,340,3397,418,2962,68,3230,723,3523,289,1259,2,49,457,2349,0,0,60,0,0,39880,0,0,180,113,1,47,42,0,0,5,3,83,8,11,14,0,0,23,,,,,
2012,9018763184,영남이공대학,대구,전문대학,2502,6146,2728,10780,80,2486,7,44,4634,226,0,0,0,0,40,237,39,326,1,170,154,513,0,0,0,0,0,0,206,456,1180,4301,1187,5340,225,4464,2348,5633,889,2249,72,93,1156,2946,0,0,106,0,0,66648,0,0,267,155,1,71,34,0,0,74,2,120,76,41,0,0,0,14,,,,,
2012,9174707353,문경대학,경북,전문대학,628,889,676,1058,0,402,1,15,169,48,0,0,0,0,57,83,60,88,10,18,107,153,0,0,18,0,0,0,122,146,224,353,198,370,38,151,521,736,284,361,15,18,239,399,0,0,0,18,15,14802,0,15,44,28,1,55,22,0,0,0,0,0,0,16,6,0,0,0,,,,,
2012,9188678979,세경대학,강원,전문대학,447,967,480,1231,0,520,0,24,264,33,0,0,0,0,17,22,18,92,1,5,34,109,0,0,0,0,0,0,19,19,213,526,213,572,32,259,413,858,185,353,0,0,215,551,0,0,0,0,0,15238,0,0,50,29,1,25,18,0,0,0,0,0,0,8,6,0,0,0,,,,,
2012,9276983737,청양대학,충남,전문대학,509,1108,544,1798,0,560,1,22,690,35,0,0,0,0,10,28,8,27,1,9,29,81,0,0,0,0,0,0,19,24,236,817,259,867,34,681,480,1027,247,499,10,18,263,568,0,0,16,0,0,18623,0,0,55,31,1,34,34,0,0,2,10,35,12,8,8,0,0,19,,,,,
2012,9305683910,대경대학,경북,전문대학,1982,3902,2301,6530,170,1928,7,25,2628,319,0,0,0,0,10,16,13,22,1,4,65,122,0,0,22,37,0,0,189,325,959,2975,1034,3045,318,2624,1917,3780,796,1468,0,0,924,1939,0,0,40,59,53,34651,34,19,208,117,1,85,46,0,0,20,23,88,43,38,10,0,0,48,,,,,
2012,9443888485,경남정보대학,부산,전문대학,3584,7464,4045,12729,190,2915,11,89,5265,461,0,0,0,4,171,492,169,523,37,185,352,966,0,0,0,0,0,0,241,334,1679,3871,1736,7373,424,5080,3232,6498,1482,3094,20,32,1724,3744,0,0,113,0,0,106463,0,0,290,187,1,115,110,0,0,44,5,132,49,38,33,0,0,19,,,,,
2012,9538430988,동명대학,부산,전문대학,0,0,105,1117,0,0,0,57,1117,105,0,0,1,2,3,25,10,143,14,170,0,0,0,0,0,0,0,0,5,8,46,158,40,781,91,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2012,9599737167,연암대학교,충남,전문대학,507,1079,589,1722,0,520,1,9,643,82,0,0,0,0,0,0,0,0,1,9,6,50,0,0,0,0,0,0,0,0,298,928,284,735,81,634,501,1029,209,435,2,36,263,557,0,0,17,0,0,31190,0,0,53,29,1,95,61,0,0,4,3,59,7,9,8,0,0,42,,,,,
2012,9691908597,포항대학,경북,전문대학,1250,2936,1394,4707,40,1485,2,38,1771,144,0,0,22,22,107,433,125,570,38,319,219,714,0,0,0,0,0,0,183,230,444,1372,510,2072,106,1452,1031,2222,397,1052,0,0,562,1582,0,0,8,0,0,43927,0,0,156,81,1,73,59,0,0,3,0,8,3,21,17,0,0,0,,,,,
2012,9725025832,마산대학,경남,전문대학,3852,6196,4112,9099,0,2518,7,49,2903,260,0,0,0,1,71,126,53,122,12,62,225,330,0,0,0,0,39,40,809,1078,1459,3314,1568,4275,248,2841,3627,5866,1337,2217,101,130,1529,2712,0,0,129,0,0,79886,0,0,300,154,1,55,55,0,0,102,11,143,113,77,12,0,0,14,,,,,
2012,9725471615,조선이공대학,광주,전문대학,686,3166,786,6521,60,1710,4,62,3355,100,0,0,0,0,135,584,179,718,45,504,290,881,0,0,0,0,0,0,0,0,207,2133,244,3003,55,2851,396,2285,343,1226,10,35,365,1875,0,0,41,0,0,45302,0,0,169,92,1,47,34,0,0,9,12,83,21,21,11,0,0,42,,,,,
2012,9748064398,한국승강기대학,경남,전문대학,4,332,5,663,0,320,0,5,331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,191,2,472,1,331,4,332,12,74,0,0,2,284,0,0,0,0,0,11326,0,0,28,14,1,14,10,0,0,0,0,0,0,0,1,0,0,0,,,,,
2012,9749850749,벽성대학,전북,전문대학,465,758,558,977,0,610,0,37,219,93,0,0,0,0,120,233,99,224,42,104,177,353,0,0,0,0,0,0,47,47,203,312,89,161,51,115,288,405,385,594,0,0,133,240,0,0,0,0,0,20809,0,0,67,31,1,27,11,0,0,0,0,0,0,14,1,0,0,0,,,,,
2012,9777717292,경북과학대학,경북,전문대학,1334,2001,1546,2817,0,1030,0,68,816,212,0,0,0,0,117,194,141,206,33,65,225,335,0,0,0,0,35,36,173,229,490,986,590,1166,179,751,1109,1666,429,637,0,0,603,968,0,0,0,0,0,22858,0,0,110,63,1,47,32,0,0,0,0,0,0,29,3,0,0,0,,,,,
2012,9858445346,한국관광대학,경기,전문대학,1344,2127,1535,3242,40,1000,1,16,1115,191,0,0,0,0,8,19,22,36,2,7,38,68,0,0,0,0,0,0,0,0,749,1726,746,1441,189,1108,1306,2059,588,928,0,0,716,1126,0,0,17,0,0,14553,0,0,0,54,1,134,56,0,0,8,2,20,10,23,15,0,0,3,,,,,
2013,1016650617,동의과학대학,부산,전문대학,2362,5909,2748,11636,0,2545,0,60,5727,386,0,0,0,3,116,497,42,351,25,367,133,484,0,0,0,0,19,19,207,277,1212,4461,1152,6028,361,5360,2229,5425,965,2383,0,0,1099,2946,0,0,0,0,0,76446,0,0,266,161,1,102,70,0,0,0,0,0,0,34,16,0,0,0,,,,,
2013,1074720442,백제예술대학,전북,전문대학,869,1830,1125,3114,0,920,0,17,1284,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,111,545,1569,545,1434,256,1284,869,1830,423,712,0,0,446,943,0,0,0,0,0,30636,0,0,102,52,1,48,31,0,0,0,0,0,0,23,6,0,0,0,,,,,
2013,1140140593,대구과학대학,대구,전문대학,2877,4403,2987,5978,20,1824,1,38,1575,110,0,0,0,0,111,207,118,209,9,57,225,388,0,0,0,0,39,43,508,564,1084,2324,1122,2602,101,1518,2652,4015,1075,1526,3,14,1194,2033,0,0,13,0,0,53525,0,0,199,141,1,62,46,0,0,2,3,29,5,68,11,0,0,16,,,,,
2013,1187306702,조선간호대학,광주,전문대학,712,810,734,883,0,150,0,2,73,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,129,242,273,191,255,183,226,22,73,712,810,159,175,0,0,179,212,0,0,0,0,0,10493,0,0,30,22,1,16,8,0,0,0,0,0,0,21,4,0,0,0,,,,,
2013,1206785976,명지전문대학,서울,전문대학,4543,8038,5132,11836,110,2812,5,86,3798,589,0,0,66,72,750,1457,635,1280,162,774,1338,2172,0,0,0,0,0,0,249,543,1682,4180,1701,4167,427,3024,3205,5866,2078,3456,19,52,2045,3594,0,0,78,0,0,66461,0,0,287,192,1,130,86,0,0,29,20,137,49,57,23,0,0,59,,,,,
2013,1370042920,대원대학,충북,전문대학,1572,2801,1723,4579,0,1344,0,53,1778,151,0,0,0,0,82,167,60,114,8,41,134,240,0,0,0,0,0,0,279,361,636,1949,666,1988,143,1737,1438,2561,628,1166,0,0,690,1304,0,0,0,0,0,34532,0,0,147,92,1,86,38,0,0,0,0,0,0,36,7,0,0,0,,,,,
2013,1429644823,신성대학,충남,전문대학,2103,4116,2416,7270,0,1645,0,46,3154,313,0,0,0,0,50,173,25,125,10,80,65,218,0,0,0,0,51,55,450,533,971,3269,869,3115,303,3074,2038,3898,669,1492,0,0,841,1936,0,0,0,0,0,33813,0,0,191,114,1,86,63,0,0,0,0,0,0,41,14,0,0,0,,,,,
2013,1560480296,한국복지대학교,경기,전문대학,222,475,237,687,20,171,1,11,212,15,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,22,42,119,345,91,280,15,212,217,455,87,202,5,20,84,183,0,0,20,0,0,17337,0,0,22,55,1,43,40,0,0,5,0,20,5,17,10,0,0,0,,,,,
2013,1640844106,경원전문대학,경기,전문대학,0,0,101,549,0,0,0,62,549,101,0,0,4,6,26,115,13,97,43,218,0,0,0,0,0,0,0,0,1,3,41,194,16,134,58,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2013,1749948859,대전과학기술대학교,대전,전문대학,2945,4507,3186,6388,0,1929,0,76,1881,241,0,0,0,0,84,99,19,24,0,0,103,123,0,0,0,0,0,0,456,496,1345,3095,1282,2674,241,1881,2842,4384,1144,1708,0,0,1303,2166,0,0,0,0,0,62569,0,0,203,125,1,144,70,0,0,0,0,0,0,53,17,0,0,0,,,,,
2013,1849240481,신안산대학,경기,전문대학,1893,4454,2082,7501,0,2040,0,35,3047,189,0,0,0,0,108,338,89,287,21,222,176,403,0,0,0,0,0,0,60,140,877,3636,948,3100,168,2825,1717,4051,762,1625,0,0,960,2232,0,0,0,0,0,63725,0,0,202,125,1,63,68,0,0,0,0,0,0,27,11,0,0,0,,,,,
2013,1930877268,가톨릭상지대학,경북,전문대학,1230,2010,1394,3111,0,926,2,37,1101,164,0,0,0,0,80,117,104,171,23,53,173,262,0,0,0,0,39,40,249,332,431,1243,479,1181,141,1048,1057,1748,496,769,10,16,497,872,0,0,13,0,0,30508,0,0,110,62,1,38,39,0,0,10,2,27,12,31,12,0,0,14,,,,,
2013,1993808865,부산여자대학,부산,전문대학,3339,3339,3558,3558,0,1578,0,46,219,219,0,0,0,0,59,59,66,66,5,5,120,120,0,0,0,0,0,0,98,98,1674,1674,1661,1661,214,214,3219,3219,1586,1586,0,0,1657,1657,0,0,0,0,0,42238,0,0,0,83,1,141,109,0,0,0,0,0,0,42,6,0,0,0,,,,,
2013,2132430791,웅지세무대학,경기,전문대학,784,1681,916,2748,0,666,0,14,1067,132,0,0,0,0,7,19,1,13,0,5,8,27,0,0,0,0,0,0,199,301,350,915,359,1500,132,1062,776,1654,311,631,0,0,325,742,0,0,0,0,0,13003,0,0,73,56,1,81,33,0,0,0,0,0,0,16,9,0,0,0,,,,,
2013,2150788903,신구대학,경기,전문대학,4278,6560,4748,9519,300,2608,14,69,2959,470,0,0,8,40,205,577,155,410,75,520,491,843,0,0,0,0,0,0,787,1067,1677,3657,1718,3432,395,2439,3787,5717,1568,2374,175,282,1745,2754,0,0,261,0,0,78204,0,0,311,186,1,62,50,0,0,164,34,336,198,66,10,0,0,75,,,,,
2013,2162164151,경북보건대학교,경북,전문대학,985,1341,1020,1707,0,422,0,14,366,35,0,0,0,0,70,79,27,36,0,1,97,114,0,0,0,0,109,120,207,247,309,604,298,621,35,365,888,1227,223,361,0,0,358,512,0,0,0,0,0,16710,0,0,60,37,1,33,21,0,0,0,0,0,0,22,8,0,0,0,,,,,
2013,2190562844,가천길대학,인천,전문대학,0,0,3,124,0,0,0,30,124,3,0,0,0,0,1,36,0,22,1,58,0,0,0,0,0,0,0,0,0,1,2,49,0,16,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2013,2279083251,계원디자인예술대학,경기,전문대학,2050,2927,2600,4368,0,1208,0,21,1441,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,407,1300,2190,1023,1771,550,1441,2050,2927,634,927,0,0,885,1272,0,0,0,0,0,37534,0,0,137,84,1,0,47,0,0,0,0,0,0,29,13,0,0,0,,,,,
2013,2344360709,진주보건대학,경남,전문대학,2217,2937,2279,3489,0,1070,0,10,552,62,0,0,0,0,45,61,45,69,2,12,88,118,0,0,0,0,0,0,533,669,829,1352,827,1338,60,540,2129,2819,882,1093,0,0,856,1179,0,0,0,0,0,21702,0,0,125,75,1,27,24,0,0,0,0,0,0,50,6,0,0,0,,,,,
2013,2398071944,거제대학,경남,전문대학,719,1620,780,2489,0,495,0,17,869,61,0,0,0,0,55,108,34,107,6,23,83,192,0,0,0,0,40,45,127,280,264,805,260,1144,55,846,636,1428,265,623,0,0,297,673,0,0,0,0,0,20334,0,0,61,44,1,28,21,0,0,0,0,0,0,13,5,0,0,0,,,,,
2013,2435201764,안산1대학,경기,전문대학,3095,4688,3250,6235,0,1764,1,46,1547,155,0,0,0,0,85,103,120,156,8,10,198,250,0,0,0,0,38,40,493,694,1218,2796,1295,2445,147,1537,2897,4438,1101,1622,0,0,1392,2101,0,0,1,0,0,49711,0,0,204,123,1,49,42,0,0,1,0,1,1,57,15,0,0,0,,,,,
2013,2440073192,울산과학대학,울산,전문대학,1944,5274,2148,9161,0,1870,0,43,3887,204,0,0,0,0,113,420,68,332,8,151,173,601,0,0,0,0,0,0,399,654,790,3090,778,4665,196,3736,1771,4673,778,1976,0,0,823,2239,0,0,0,0,0,71184,0,0,228,146,1,89,64,0,0,0,0,0,0,34,16,0,0,0,,,,,
2013,2520514249,전주기전대학,전북,전문대학,1349,1842,1456,2196,0,941,0,13,354,107,0,0,0,0,89,100,75,77,7,12,157,165,0,0,0,0,0,0,185,207,499,823,608,989,100,342,1192,1677,497,643,0,0,630,932,0,0,0,0,0,16575,0,0,0,51,1,39,20,0,0,0,0,0,0,27,8,0,0,0,,,,,
2013,2568355739,강동대학,충북,전문대학,2658,4502,3030,7352,0,2086,0,49,2850,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,438,1352,3536,1341,3378,372,2850,2658,4502,1040,1601,0,0,1178,2213,0,0,0,0,0,47289,0,0,226,125,1,72,26,0,0,0,0,0,0,47,6,0,0,0,,,,,
2013,2615469813,동강대학,광주,전문대학,2267,3737,2508,5305,40,1625,3,48,1568,241,0,0,0,0,185,316,176,300,32,114,336,540,0,0,0,0,37,40,358,447,826,1964,919,2200,209,1454,1931,3197,835,1419,0,0,988,1738,0,0,25,0,0,45654,0,0,0,96,1,55,46,0,0,6,1,38,7,29,0,0,0,13,,,,,
2013,2655661106,용인송담대학,경기,전문대학,2238,4176,2540,6959,0,1964,0,115,2783,302,0,0,0,1,160,435,106,344,45,321,221,459,0,0,0,0,0,0,65,136,1072,3113,1137,2930,257,2462,2017,3717,994,1680,0,0,1120,2205,0,0,0,0,0,43556,0,0,196,115,1,42,33,0,0,0,0,0,0,31,6,0,0,0,,,,,
2013,2667451024,국제대학,경기,전문대학,2040,4435,2273,7134,0,2160,0,58,2699,233,0,0,0,0,23,99,27,67,0,9,50,157,0,0,0,0,0,0,0,0,1125,3367,1098,3601,233,2690,1990,4278,792,1509,0,0,1020,2298,0,0,0,0,0,43357,0,0,206,106,1,67,34,0,0,0,0,0,0,37,9,0,0,0,,,,,
2013,2708199679,대림대학,경기,전문대학,2529,6574,2856,12110,0,2271,1,122,5536,327,0,0,15,142,277,1115,180,1025,45,895,429,1389,0,0,0,0,0,0,344,643,1000,4042,1038,5141,282,4641,2100,5185,849,2377,0,0,1115,2933,0,0,0,0,0,74007,0,0,271,175,1,83,50,0,0,0,2,2,2,42,6,0,0,2,,,,,
2013,2735845208,한양여자대학,서울,전문대학,6695,6695,7211,7211,50,2610,4,60,516,516,0,0,27,27,277,277,268,268,14,14,611,611,0,0,0,0,0,0,1010,1010,2759,2759,2817,2817,502,502,6084,6084,2548,2548,50,50,2963,2963,0,0,53,0,0,84293,0,0,296,184,1,129,62,0,0,53,0,53,53,111,19,0,0,0,,,,,
2013,2751910030,전남과학대학,전남,전문대학,1960,3911,2233,5209,0,1461,0,41,1298,273,0,0,0,0,9,170,36,224,3,95,42,299,0,0,0,0,105,117,436,539,753,2003,894,2156,270,1203,1918,3612,665,1469,0,0,773,1780,0,0,0,0,0,49374,0,0,172,115,1,45,26,0,0,0,0,0,0,49,4,0,0,0,,,,,
2013,2756348550,경북도립대학,경북,전문대학,405,994,448,1458,0,485,0,13,464,43,0,0,0,0,12,29,16,37,3,6,25,60,0,0,0,0,0,0,42,65,196,639,182,688,40,458,380,934,177,371,0,0,185,515,0,0,0,0,0,11652,0,0,51,32,1,31,30,0,0,0,0,0,0,9,14,0,0,0,,,,,
2013,2791853487,아주자동차대학,충남,전문대학,10,878,11,2400,0,520,0,2,1522,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1088,6,1311,1,1521,10,878,5,282,0,0,6,550,0,0,0,0,0,20121,0,0,52,29,1,18,16,0,0,0,0,0,0,0,3,0,0,0,,,,,
2013,2854465365,제주관광대학,제주,전문대학,1288,2370,1526,3775,0,1194,4,30,1405,238,0,0,0,0,63,99,55,114,23,50,112,185,0,0,0,0,0,0,173,213,594,1398,624,1929,215,1355,1176,2185,496,811,8,9,594,1226,0,0,18,0,0,28219,0,0,122,74,1,48,36,0,0,14,3,22,17,27,7,0,0,4,,,,,
2013,2870859563,여주대학,경기,전문대학,2985,6080,3350,9610,0,2658,0,61,3530,365,0,0,0,0,68,187,99,261,2,8,165,440,0,0,0,0,62,66,363,452,1454,4506,1304,4138,363,3522,2820,5640,1258,2317,0,0,1301,3044,0,0,0,0,0,62317,0,0,276,156,1,157,117,0,0,0,0,0,0,63,26,0,0,0,,,,,
2013,2954328298,주성대학,충북,전문대학,1161,2769,1242,4225,0,1355,0,56,1456,81,0,0,0,0,58,217,46,190,5,45,99,362,0,0,0,0,0,0,133,202,461,1773,544,1843,76,1411,1062,2407,466,1038,0,0,560,1395,0,0,0,0,0,38764,0,0,146,101,1,73,54,0,0,0,0,0,0,24,9,0,0,0,,,,,
2013,2969926416,한림성심대학,강원,전문대학,1880,3248,2262,5368,175,1208,11,61,2120,382,0,0,24,24,101,309,116,345,78,288,235,598,0,0,0,0,36,38,292,359,781,2031,840,2054,304,1832,1645,2650,598,1167,40,88,780,1455,0,0,114,0,0,29129,0,0,134,91,1,55,44,0,0,45,27,208,72,29,7,0,0,94,,,,,
2013,3036731123,동주대학,부산,전문대학,2323,3531,2860,5457,0,1600,0,42,1926,537,0,0,0,0,65,85,60,82,20,40,105,127,0,0,0,0,0,0,295,351,1204,2254,1236,2685,517,1886,2218,3404,894,1198,0,0,1008,1628,0,0,0,0,0,50415,0,0,166,106,1,90,35,0,0,0,0,0,0,49,8,0,0,0,,,,,
2013,3049030125,서울여자간호대학,서울,전문대학,948,948,991,991,40,240,1,1,43,43,0,0,0,0,0,0,0,0,1,1,41,41,0,0,0,0,0,0,305,305,321,321,323,323,42,42,907,907,318,318,40,40,308,308,0,0,42,0,0,9482,0,0,37,25,1,51,20,0,0,42,0,42,42,24,11,0,0,0,,,,,
2013,3138893783,장안대학,경기,전문대학,4551,7056,5062,10435,0,2886,1,68,3379,511,0,0,0,0,580,807,530,749,48,200,1062,1357,0,0,0,0,0,0,89,91,1975,4614,1888,4173,463,3179,3489,5699,1970,2895,0,0,2283,3641,0,0,1,0,0,85101,0,0,261,200,1,95,42,0,0,0,0,1,0,94,12,0,0,0,,,,,
2013,3177766501,상지영서대학,강원,전문대학,1289,2735,1861,5672,0,1291,0,48,2937,572,0,0,0,0,85,220,107,261,66,272,126,209,0,0,0,0,0,0,128,154,732,2500,809,2537,506,2665,1163,2526,430,939,0,0,636,1424,0,0,0,0,0,29190,0,0,128,73,1,32,24,0,0,0,0,0,0,16,8,0,0,0,,,,,
2013,3215096950,송호대학,강원,전문대학,603,1019,734,1753,0,470,0,27,734,131,0,0,0,0,21,47,20,52,9,38,32,61,0,0,0,0,0,0,91,100,282,773,320,781,122,696,571,958,299,502,0,0,269,473,0,0,0,0,0,12765,0,0,55,32,1,71,28,0,0,0,0,0,0,14,9,0,0,0,,,,,
2013,3230940222,연암공과대학교,경남,전문대학,172,1435,213,3335,0,600,0,7,1900,41,0,0,0,0,7,54,1,12,0,0,8,66,0,0,0,0,0,0,0,0,94,811,111,2458,41,1900,164,1369,83,555,0,0,97,665,0,0,0,0,0,19994,0,0,0,36,1,30,18,0,0,0,0,0,0,0,5,0,0,0,,,,,
2013,3259533643,원광보건대학,전북,전문대학,3289,4791,3671,6690,20,1632,2,42,1899,382,0,0,3,3,34,50,68,85,19,36,110,153,0,0,0,0,133,143,640,894,1399,2839,1370,2625,363,1863,3179,4638,1103,1577,19,37,1272,1959,0,0,9,0,0,47721,0,0,204,129,1,65,38,0,0,3,21,51,24,60,10,0,0,42,,,,,
2013,3319877982,서라벌대학,경북,전문대학,811,1218,832,1555,0,510,0,33,337,21,0,0,0,0,46,58,40,51,2,4,84,105,0,0,0,0,0,0,169,199,295,655,282,592,19,333,727,1113,414,656,0,0,319,503,0,0,0,0,0,29084,0,0,67,44,1,24,28,0,0,0,0,0,0,16,13,0,0,0,,,,,
