공시년도,개방ID,학교명,학교급명,시도교육청명,공시차수,동아리_자원봉사자및외부강사수,동아리활동_학교수,동아리활동_참여학생수,동아리참여교사수,동아리수
2013,8339139699,청주교육대학교부설초등학교,초등학교,충청북도교육청,3,10,1,354,9,5
2013,8340996861,신원초등학교,초등학교,경기도교육청,3,3,1,63,3,6
2013,8341319262,한국말산업고등학교,고등학교,전라남도교육청,3,0,1,0,0,0
2013,8341854095,순천왕의중학교,중학교,전라남도교육청,3,0,1,124,8,8
2013,8344114661,상서초등학교,초등학교,전북특별자치도교육청,3,0,1,7,2,2
2013,8344284713,중문중학교,중학교,제주특별자치도교육청,3,2,1,389,21,23
2013,8344307780,마산고등학교부설방송통신고등학교,방송통신고등학교,경상남도교육청,3,0,1,50,1,1
2013,8347040414,강경중학교,중학교,충청남도교육청,3,0,1,385,23,23
2013,8347246408,금오중학교,중학교,경기도교육청,3,2,1,108,9,6
2013,8348012983,효양중학교,중학교,경기도교육청,3,7,1,119,8,7
2013,8349079430,대전백운초등학교,초등학교,대전광역시교육청,3,1,1,91,3,4
2013,8349394857,산내초등학교,초등학교,경상남도교육청,3,1,1,63,2,3
2013,8349938809,구례중앙초등학교,초등학교,전라남도교육청,3,1,1,195,11,11
2013,8350298225,대성중학교,중학교,충청북도교육청,3,0,1,250,8,8
2013,8351312637,충북대학교사범대학부설고등학교,고등학교,충청북도교육청,3,0,1,730,40,40
2013,8352033615,서울한남초등학교,초등학교,서울특별시교육청,3,0,1,150,10,10
2013,8352881193,오태중학교,중학교,경상북도교육청,3,0,1,66,5,5
2013,8353515267,한국항만물류고등학교,고등학교,전라남도교육청,3,0,1,0,0,0
2013,8353613972,양곡중학교,중학교,경기도교육청,3,0,1,41,3,3
2013,8354655742,소안초등학교,초등학교,전라남도교육청,3,0,1,88,7,7
2013,8356885194,금란초등학교,초등학교,경기도교육청,3,1,1,87,4,5
2013,8357609927,인천효성중학교,중학교,인천광역시교육청,3,0,1,501,28,19
2013,8358347535,대일고등학교,고등학교,서울특별시교육청,3,0,1,901,40,40
2013,8360074341,서울광진초등학교,초등학교,서울특별시교육청,3,6,1,202,7,4
2013,8360440731,일산중학교,중학교,경기도교육청,3,4,1,409,31,30
2013,8361064076,세종국제고등학교,고등학교,세종특별자치시교육청,3,0,1,109,12,12
2013,8361742675,신광초등학교,초등학교,제주특별자치도교육청,3,2,1,334,15,9
2013,8362349927,하남중학교,중학교,부산광역시교육청,3,3,1,182,8,7
2013,8362984538,신명여자중학교,중학교,대구광역시교육청,3,0,1,1053,44,44
2013,8364412546,서울거원초등학교,초등학교,서울특별시교육청,3,2,1,567,36,11
2013,8364448487,당산초등학교,초등학교,충청남도교육청,3,4,1,298,18,18
2013,8364526808,문촌초등학교,초등학교,경기도교육청,3,0,1,101,7,7
2013,8364786982,주덕중학교,중학교,충청북도교육청,3,0,1,10,2,2
2013,8366026699,옥성초등학교,초등학교,울산광역시교육청,3,1,1,134,6,4
2013,8366598546,작전고등학교,고등학교,인천광역시교육청,3,0,1,233,15,15
2013,8367174148,덕풍초등학교,초등학교,경기도교육청,3,2,1,109,4,2
2013,8367322206,웅산초등학교,초등학교,충청남도교육청,3,0,1,158,12,12
2013,8367552876,고흥대서중학교,중학교,전라남도교육청,3,3,1,41,1,4
2013,8368385434,지현초등학교,초등학교,경기도교육청,3,0,1,58,7,7
2013,8373202681,서울봉화초등학교,초등학교,서울특별시교육청,3,0,1,414,14,5
2013,8373365759,내촌초등학교,초등학교,경기도교육청,3,0,1,32,2,1
2013,8374237477,내면중학교,중학교,강원특별자치도교육청,3,0,1,99,5,5
2013,8375732541,수곡초등학교,초등학교,전북특별자치도교육청,3,0,1,86,7,6
2013,8376228213,담양공업고등학교,고등학교,전라남도교육청,3,4,1,404,32,32
2013,8378574609,계곡초등학교,초등학교,전라남도교육청,3,0,1,28,1,1
2013,8378812789,광양가야초등학교,초등학교,전라남도교육청,3,0,1,46,4,2
2013,8379384100,광양서초등학교,초등학교,전라남도교육청,3,6,1,459,21,24
2013,8380088984,단성초등학교,초등학교,경상남도교육청,3,0,1,20,1,1
2013,8381321728,경산서부초등학교,초등학교,경상북도교육청,3,6,1,312,25,16
2013,8381766974,원광고등학교,고등학교,전북특별자치도교육청,3,2,1,1206,49,51
2013,8381778776,상무중학교,중학교,광주광역시교육청,3,0,1,15,1,1
2013,8381834566,예람중학교,중학교,강원특별자치도교육청,3,0,1,237,16,11
2013,8382642447,한양대학교사범대학부속중학교,중학교,서울특별시교육청,3,0,1,149,12,12
2013,8383230924,물건중학교,중학교,경상남도교육청,3,0,1,14,3,2
2013,8386232316,동점초등학교,초등학교,강원특별자치도교육청,3,0,1,31,1,1
2013,8387232244,파주초등학교,초등학교,경기도교육청,3,7,1,198,11,12
2013,8387663006,다향고등학교,고등학교,전라남도교육청,3,3,1,7,1,1
2013,8387849688,전포초등학교,초등학교,부산광역시교육청,3,0,1,183,7,4
2013,8389569520,공근초등학교,초등학교,강원특별자치도교육청,3,0,1,111,5,4
2013,8391013085,경기모바일과학고등학교,고등학교,경기도교육청,3,5,1,868,51,51
2013,8391671299,경화여자중학교,중학교,경기도교육청,3,4,1,268,12,10
2013,8391795217,은평메디텍고등학교,고등학교,서울특별시교육청,3,0,1,579,42,30
2013,8392200767,기북초등학교,초등학교,경상북도교육청,3,0,1,23,5,4
2013,8392271041,자유초등학교,초등학교,경기도교육청,3,1,1,539,22,22
2013,8392334342,경원중학교,중학교,서울특별시교육청,3,1,1,321,18,18
2013,8392716288,음암중학교,중학교,충청남도교육청,3,1,1,197,14,14
2013,8392768859,가재울중학교,중학교,서울특별시교육청,3,0,1,123,9,9
2013,8393088042,서곶중학교,중학교,인천광역시교육청,3,0,1,118,7,7
2013,8393280625,충무여자중학교,중학교,경상남도교육청,3,2,1,120,4,6
2013,8393321931,풍산초등학교,초등학교,강원특별자치도교육청,3,1,1,66,2,4
2013,8393857836,고성초등학교,초등학교,전라남도교육청,3,3,1,66,6,3
2013,8394253730,안양외국어고등학교,고등학교,경기도교육청,3,0,1,976,27,27
2013,8394372820,법성고등학교,고등학교,전라남도교육청,3,0,1,238,25,22
2013,8394965052,봉일천중학교,중학교,경기도교육청,3,8,1,1166,51,51
2013,8395314276,송산초등학교,초등학교,전라남도교육청,3,0,1,125,9,15
2013,8395399034,인천원당초등학교,초등학교,인천광역시교육청,3,24,1,673,39,34
2013,8396183311,원삼중학교,중학교,경기도교육청,3,1,1,49,3,3
2013,8396244466,성문고등학교,고등학교,경기도교육청,3,0,1,1203,68,49
2013,8396392524,수도여자고등학교,고등학교,서울특별시교육청,3,1,1,540,27,27
2013,8396785199,금산초등학교,초등학교,경상남도교육청,3,1,1,42,1,1
2013,8396882832,신한중학교,중학교,경기도교육청,3,0,1,1002,38,38
2013,8397335052,곡성중앙초등학교,초등학교,전라남도교육청,3,0,1,315,14,14
2013,8399952888,옥동중학교,중학교,강원특별자치도교육청,3,0,1,19,3,3
2013,8401398599,서울오금초등학교,초등학교,서울특별시교육청,3,0,1,385,15,5
2013,8403166174,대구남덕초등학교,초등학교,대구광역시교육청,3,0,1,194,11,10
2013,8403585672,대청중학교,중학교,서울특별시교육청,3,2,1,449,15,12
2013,8405523836,양덕초등학교,초등학교,경상남도교육청,3,1,1,273,9,4
2013,8405694961,대전대성여자중학교,중학교,대전광역시교육청,3,1,1,134,4,4
2013,8405785620,인천일신초등학교,초등학교,인천광역시교육청,3,3,1,732,11,10
2013,8406725466,황산초등학교,초등학교,경상남도교육청,3,31,1,1404,97,30
2013,8406863868,양영초등학교,초등학교,경기도교육청,3,0,1,169,9,9
2013,8406923949,노화중학교,중학교,전라남도교육청,3,0,1,191,10,10
2013,8407106876,숭의과학기술고등학교,고등학교,광주광역시교육청,3,0,1,142,6,5
2013,8408395409,대양고등학교,고등학교,부산광역시교육청,3,6,1,162,11,11
2013,8409732758,원평중학교,중학교,충청북도교육청,3,0,1,120,4,4
2013,8413252890,가경중학교,중학교,충청북도교육청,3,3,1,97,3,5
2013,8413582265,부천동초등학교,초등학교,경기도교육청,3,0,1,37,2,2
2013,8413718521,목포영산초등학교,초등학교,전라남도교육청,3,11,1,139,7,1
2013,8414122998,군산수송초등학교,초등학교,전북특별자치도교육청,3,1,1,349,22,23
2013,8414802670,성남고등학교,고등학교,경기도교육청,3,0,1,292,25,25
2013,8416325628,광덕고등학교,고등학교,광주광역시교육청,3,0,1,284,34,34
2013,8416832029,진성중학교,중학교,전북특별자치도교육청,3,0,1,27,7,3
2013,8416989207,동량초등학교,초등학교,충청북도교육청,3,5,1,71,3,2
2013,8417097568,평택초등학교,초등학교,경기도교육청,3,0,1,77,10,10
2013,8417395293,서천초등학교,초등학교,경기도교육청,3,5,1,508,18,18
2013,8418550789,한솔중학교,중학교,세종특별자치시교육청,3,0,1,0,0,0
2013,8419549107,조치원중학교,중학교,세종특별자치시교육청,3,3,1,421,25,20
2013,8419815719,거진초등학교,초등학교,강원특별자치도교육청,3,0,1,132,8,6
2013,8419946074,영신중학교,중학교,경기도교육청,3,6,1,210,6,11
2013,8421531796,화성고등학교,고등학교,경기도교육청,3,0,1,352,19,19
2013,8424207568,토지초등학교,초등학교,전라남도교육청,3,0,1,12,2,2
2013,8427304446,대천동대초등학교,초등학교,충청남도교육청,3,0,1,402,31,31
2013,8427523851,인동고등학교,고등학교,경상북도교육청,3,1,1,202,10,10
2013,8427856445,조치원명동초등학교,초등학교,세종특별자치시교육청,3,1,1,18,1,1
2013,8427859663,가산초등학교,초등학교,부산광역시교육청,3,2,1,101,10,15
2013,8428378939,서울수암초등학교,초등학교,서울특별시교육청,3,9,1,282,15,7
2013,8428551673,인천재능고등학교,고등학교,인천광역시교육청,3,0,1,275,18,14
2013,8428701877,송우초등학교,초등학교,경기도교육청,3,0,1,72,7,3
2013,8429677128,송운초등학교,초등학교,부산광역시교육청,3,1,1,497,39,39
2013,8430156707,대전정림초등학교,초등학교,대전광역시교육청,3,0,1,76,6,3
2013,8430414199,상현중학교,중학교,경기도교육청,3,0,1,98,4,4
2013,8431247293,점봉초등학교,초등학교,경기도교육청,3,0,1,43,3,1
2013,8431429684,명륜여자중학교,중학교,경기도교육청,3,6,1,665,32,32
2013,8431639432,대구진천초등학교,초등학교,대구광역시교육청,3,0,1,251,10,10
2013,8431651234,가산초등학교,초등학교,강원특별자치도교육청,3,0,1,48,6,2
2013,8431988120,주산중학교,중학교,충청남도교육청,3,2,1,32,7,11
2013,8432098627,장호원고등학교,고등학교,경기도교육청,3,1,1,645,44,43
2013,8433034181,서울대영초등학교,초등학교,서울특별시교육청,3,16,1,1126,38,102
2013,8433731019,입암초등학교,초등학교,경상북도교육청,3,0,1,40,6,5
2013,8434802293,지천초등학교,초등학교,경상북도교육청,3,7,1,70,4,4
2013,8437018871,충북과학고등학교,고등학교,충청북도교육청,3,0,1,348,33,25
2013,8437111675,석사초등학교,초등학교,강원특별자치도교육청,3,0,1,418,28,14
2013,8437912046,일광초등학교(폐교),초등학교,부산광역시교육청,3,1,1,129,5,5
2013,8438817024,연신초등학교,초등학교,부산광역시교육청,3,0,1,42,3,3
2013,8439852893,인천해서초등학교,초등학교,인천광역시교육청,3,3,1,127,11,7
2013,8440240204,수원선일초등학교,초등학교,경기도교육청,3,0,1,214,5,5
2013,8440293312,안동영호초등학교,초등학교,경상북도교육청,3,1,1,229,9,8
2013,8440541684,서울보광초등학교,초등학교,서울특별시교육청,3,1,1,37,2,2
2013,8441895127,충주대림초등학교,초등학교,충청북도교육청,3,0,1,89,4,5
2013,8442605912,대우초등학교,초등학교,경상남도교육청,3,0,1,45,2,2
2013,8442866623,경북대학교사범대학부설중학교,중학교,대구광역시교육청,3,1,1,122,6,2
2013,8443404674,함창고등학교,고등학교,경상북도교육청,3,0,1,347,19,19
2013,8444022119,이리동초등학교,초등학교,전북특별자치도교육청,3,2,1,386,2,2
2013,8444390118,중앙초등학교,초등학교,충청북도교육청,3,0,1,0,0,0
2013,8444538176,고덕중학교,중학교,서울특별시교육청,3,0,1,171,10,10
2013,8444813907,서천여자정보고등학교,고등학교,충청남도교육청,3,4,1,284,26,25
2013,8445103049,의성여자고등학교,고등학교,경상북도교육청,3,0,1,360,14,14
2013,8445313334,은광여자고등학교,고등학교,서울특별시교육청,3,1,1,1339,54,41
2013,8445481240,인천함박초등학교,초등학교,인천광역시교육청,3,7,1,304,9,13
2013,8447628617,삼일중학교,중학교,경기도교육청,3,1,1,53,4,4
2013,8448214411,평해초등학교,초등학교,경상북도교육청,3,0,1,73,6,6
2013,8448896765,천안두정고등학교,고등학교,충청남도교육청,3,1,1,1598,77,77
2013,8449190199,별내초등학교,초등학교,경기도교육청,3,0,1,44,6,2
2013,8450782358,월곡중학교,중학교,서울특별시교육청,3,5,1,811,40,40
2013,8452144384,평택고등학교,고등학교,경기도교육청,3,2,1,1043,67,62
2013,8452817082,수락중학교,중학교,서울특별시교육청,3,10,1,388,21,21
2013,8453712403,서울오류남초등학교,초등학교,서울특별시교육청,3,0,1,62,4,4
2013,8454054653,조종고등학교,고등학교,경기도교육청,3,7,1,271,27,30
2013,8454594850,대전외국어고등학교,고등학교,대전광역시교육청,3,0,1,852,48,48
2013,8455084085,함백여자중학교,중학교,강원특별자치도교육청,3,8,1,32,1,9
2013,8455650568,울진중학교,중학교,경상북도교육청,3,3,1,662,17,23
2013,8456016957,강북고등학교,고등학교,대구광역시교육청,3,0,1,204,11,10
2013,8456106007,신성중학교,중학교,경기도교육청,3,0,1,1388,17,210
2013,8456212222,생비량초등학교,초등학교,경상남도교육청,3,0,1,14,2,1
2013,8457244336,호계중학교,중학교,경기도교육청,3,3,1,70,4,4
2013,8457554399,대구동곡초등학교,초등학교,대구광역시교육청,3,0,1,30,2,2
2013,8457756102,남주고등학교,고등학교,제주특별자치도교육청,3,0,1,281,10,10
2013,8458258211,동백중학교,중학교,부산광역시교육청,3,2,1,265,14,17
2013,8458682000,금곡중학교,중학교,부산광역시교육청,3,0,1,187,10,10
2013,8461710214,충주성남초등학교,초등학교,충청북도교육청,3,0,1,196,4,4
2013,8463543772,사천초등학교,초등학교,강원특별자치도교육청,3,2,1,60,2,2
2013,8465876758,영신고등학교,고등학교,서울특별시교육청,3,0,1,385,17,17
2013,8467680811,남일초등학교,초등학교,충청남도교육청,3,0,1,14,4,1
2013,8467805802,명도초등학교,초등학교,경상남도교육청,3,0,1,143,2,2
2013,8467892706,수정초등학교,초등학교,충청남도교육청,3,0,1,0,0,0
2013,8468553602,송원여자상업고등학교,고등학교,광주광역시교육청,3,4,1,808,43,43
2013,8469011723,율목초등학교,초등학교,경기도교육청,3,0,1,331,13,13
2013,8469851255,동천초등학교,초등학교,부산광역시교육청,3,1,1,142,10,7
2013,8471305549,서울군자초등학교,초등학교,서울특별시교육청,3,9,1,316,25,23
2013,8472052276,백양중학교,중학교,경기도교육청,3,0,1,176,18,18
2013,8473934650,가온고등학교,고등학교,경기도교육청,3,0,1,34,3,3
2013,8473994731,샛별중학교,중학교,경상남도교육청,3,1,1,203,6,6
2013,8474623441,구정초등학교,초등학교,충청북도교육청,3,0,1,0,0,0
2013,8476013898,소라초등학교,초등학교,전라남도교육청,3,0,1,109,6,6
2013,8476919412,서울석관초등학교,초등학교,서울특별시교육청,3,0,1,119,7,5
2013,8477243423,대전관저초등학교,초등학교,대전광역시교육청,3,0,1,23,1,1
2013,8478364586,퇴계원중학교,중학교,경기도교육청,3,1,1,140,6,5
2013,8479378461,도당고등학교,고등학교,경기도교육청,3,3,1,1373,74,63
2013,8479472875,부천북고등학교,고등학교,경기도교육청,3,0,1,136,6,6
2013,8479700863,가곡초등학교,초등학교,충청북도교육청,3,0,1,8,1,1
2013,8480044186,광주우산초등학교,초등학교,광주광역시교육청,3,5,1,80,0,5
2013,8480074763,성전고등학교,고등학교,전라남도교육청,3,0,1,70,9,9
2013,8481517791,전주여울초등학교,초등학교,전북특별자치도교육청,3,0,1,285,10,4
2013,8481995224,동삭초등학교,초등학교,경기도교육청,3,1,1,571,28,28
2013,8482132554,전주아중중학교,중학교,전북특별자치도교육청,3,3,1,1158,43,43
2013,8484593749,귀산초등학교,초등학교,충청남도교육청,3,7,1,144,11,11
2013,8485534131,김화초등학교,초등학교,강원특별자치도교육청,3,0,1,10,1,1
2013,8485761046,서울봉래초등학교,초등학교,서울특별시교육청,3,3,1,164,9,10
2013,8487228751,군포양정초등학교,초등학교,경기도교육청,3,2,1,146,6,4
2013,8487307608,용미초등학교,초등학교,경기도교육청,3,0,1,36,6,2
2013,8487455666,안명초등학교,초등학교,경상남도교육청,3,7,1,40,1,1
2013,8488783359,효성초등학교,초등학교,경기도교육청,3,0,1,59,3,1
2013,8490409314,서울증산초등학교,초등학교,서울특별시교육청,3,5,1,205,11,6
2013,8490983843,청남중학교,중학교,충청남도교육청,3,2,1,127,6,6
2013,8491117954,성연초등학교,초등학교,충청남도교육청,3,1,1,127,8,13
2013,8492151141,시흥신일초등학교,초등학교,경기도교육청,3,4,1,339,15,11
2013,8492340505,문산초등학교,초등학교,경기도교육청,3,2,1,131,14,7
2013,8492930591,유성여자고등학교,고등학교,경상북도교육청,3,2,1,796,24,24
2013,8494698166,동강초등학교,초등학교,전라남도교육청,3,0,1,73,8,2
2013,8495770514,푸른꿈고등학교,고등학교,전북특별자치도교육청,3,4,1,96,14,26
2013,8497042953,덕산초등학교,초등학교,충청남도교육청,3,1,1,84,5,5
2013,8497187256,동광초등학교,초등학교,서울특별시교육청,3,0,1,285,12,12
2013,8497542917,장흥용산중학교,중학교,전라남도교육청,3,0,1,33,4,4
2013,8497637331,영전초등학교,초등학교,전북특별자치도교육청,3,0,1,10,1,1
2013,8498292326,덕포여자중학교,중학교,부산광역시교육청,3,0,1,401,24,24
2013,8499335706,서울금천초등학교,초등학교,서울특별시교육청,3,8,1,387,22,11
2013,8499490737,곡수초등학교,초등학교,경기도교육청,3,2,1,37,3,3
2013,8499893605,범일중학교,중학교,대구광역시교육청,3,1,1,151,12,10
2013,8500299692,왕선중학교,중학교,대구광역시교육청,3,0,1,1099,47,47
2013,8502166509,제주서초등학교,초등학교,제주특별자치도교육청,3,0,1,174,17,10
2013,8502614974,두서초등학교,초등학교,울산광역시교육청,3,0,1,51,2,2
2013,8502692222,서울천호초등학교,초등학교,서울특별시교육청,3,0,1,173,31,25
2013,8503132104,돌산중학교,중학교,전라남도교육청,3,0,1,56,1,1
2013,8503206133,창신초등학교,초등학교,충청북도교육청,3,0,1,237,8,6
2013,8503552138,홍천중학교,중학교,경기도교육청,3,0,1,0,0,0
2013,8504544019,고흥도화중학교,중학교,전라남도교육청,3,0,1,135,3,3
2013,8504628777,신제주초등학교,초등학교,제주특별자치도교육청,3,2,1,329,11,7
2013,8506084144,창원중앙중학교,중학교,경상남도교육청,3,0,1,174,8,8
2013,8506109356,수한초등학교,초등학교,충청북도교육청,3,0,1,22,1,1
2013,8507216036,나주동강중학교,중학교,전라남도교육청,3,0,1,11,1,1
2013,8507437586,김해중앙여자고등학교,고등학교,경상남도교육청,3,1,1,640,33,32
2013,8508358120,군문초등학교,초등학교,경기도교육청,3,0,1,135,9,7
2013,8509211599,형남초등학교,초등학교,경상북도교육청,3,0,1,1146,44,21
2013,8509601056,대저중앙초등학교,초등학교,부산광역시교육청,3,0,1,44,3,3
2013,8510264098,금당초등학교,초등학교,경기도교육청,3,0,1,23,0,4
2013,8510319352,원량초등학교,초등학교,경상남도교육청,3,0,1,44,2,2
2013,8510504961,봉덕초등학교,초등학교,경상남도교육청,3,0,1,331,21,8
2013,8511934041,수원신곡초등학교,초등학교,경기도교육청,3,4,1,151,3,6
2013,8512182414,율곡중학교,중학교,경기도교육청,3,0,1,55,2,2
2013,8512749969,단포초등학교,초등학교,경상북도교육청,3,1,1,192,8,9
2013,8513767600,약산초등학교,초등학교,전라남도교육청,3,1,1,31,2,2
2013,8514287948,대구동신초등학교,초등학교,대구광역시교육청,3,0,1,190,11,5
2013,8515408575,서울고산초등학교,초등학교,서울특별시교육청,3,0,1,91,5,2
2013,8516203045,군북중학교,중학교,경상남도교육청,3,0,1,121,14,12
2013,8516291022,전북체육중학교,중학교,전북특별자치도교육청,3,0,1,76,7,7
2013,8516804397,나주북초등학교,초등학교,전라남도교육청,3,0,1,70,8,7
2013,8516964793,조종중학교,중학교,경기도교육청,3,0,1,205,19,19
2013,8518064498,파장초등학교,초등학교,경기도교육청,3,1,1,75,3,4
2013,8518775820,서신중학교,중학교,경기도교육청,3,0,1,151,11,11
2013,8520212411,반송초등학교,초등학교,부산광역시교육청,3,4,1,145,7,11
2013,8520286977,마산내서여자고등학교,고등학교,경상남도교육청,3,0,1,592,22,20
2013,8520866334,선동초등학교,초등학교,전북특별자치도교육청,3,0,1,37,2,1
2013,8521685481,시흥고등학교,고등학교,경기도교육청,3,2,1,587,25,25
2013,8522159159,다인초등학교,초등학교,경상북도교육청,3,0,1,89,5,6
2013,8522746026,동지여자중학교,중학교,경상북도교육청,3,0,1,162,6,5
2013,8522755682,망경초등학교,초등학교,경상남도교육청,3,1,1,528,34,27
2013,8525218486,송산중학교,중학교,경기도교육청,3,7,1,343,16,25
2013,8525868654,율천고등학교,고등학교,경기도교육청,3,1,1,242,18,13
2013,8526579439,푸른중학교,중학교,경기도교육청,3,0,1,151,6,4
2013,8527296125,광주화정초등학교,초등학교,광주광역시교육청,3,1,1,58,7,3
2013,8527771949,김해대곡중학교,중학교,경상남도교육청,3,0,1,179,2,2
2013,8528112053,주약초등학교,초등학교,경상남도교육청,3,9,1,383,9,7
2013,8530912816,창원봉림고등학교,고등학교,경상남도교육청,3,0,1,436,25,25
2013,8531855344,서화초등학교서성분교장,초등학교,강원특별자치도교육청,3,0,1,51,5,3
2013,8531984090,주덕초등학교,초등학교,충청북도교육청,3,0,1,138,8,8
2013,8532088696,남지초등학교,초등학교,경상남도교육청,3,0,1,428,23,13
2013,8533659398,금산중앙초등학교,초등학교,충청남도교육청,3,0,1,231,15,22
2013,8535307347,강하초등학교,초등학교,경기도교육청,3,0,1,71,4,4
2013,8535708606,대성초등학교,초등학교,경상남도교육청,3,5,1,274,16,8
2013,8535712361,신평중학교,중학교,경기도교육청,3,0,1,109,6,6
2013,8535950541,반여초등학교,초등학교,부산광역시교육청,3,1,1,306,15,16
2013,8536255240,대구안일초등학교,초등학교,대구광역시교육청,3,3,1,549,12,12
2013,8538479328,경북예술고등학교,고등학교,대구광역시교육청,3,0,1,1462,36,36
2013,8538544237,산내중학교,중학교,전북특별자치도교육청,3,2,1,39,10,8
2013,8539003968,인덕초등학교,초등학교,경상북도교육청,3,0,1,56,3,3
2013,8539228737,동일중앙초등학교,초등학교,부산광역시교육청,3,1,1,310,19,8
2013,8539406836,김해한일여자고등학교,고등학교,경상남도교육청,3,0,1,168,5,5
2013,8539872467,순천인안초등학교,초등학교,전라남도교육청,3,0,1,103,6,6
2013,8540846645,단북초등학교,초등학교,경상북도교육청,3,0,1,8,5,4
2013,8541477501,첨단고등학교,고등학교,광주광역시교육청,3,0,1,64,7,7
2013,8543917238,녹전초등학교,초등학교,강원특별자치도교육청,3,0,1,36,5,6
2013,8544210135,시종초등학교,초등학교,전라남도교육청,3,0,1,0,0,0
2013,8544947743,대구달성초등학교,초등학교,대구광역시교육청,3,12,1,359,25,14
2013,8545414447,서울대은초등학교,초등학교,서울특별시교육청,3,14,1,366,21,17
2013,8545487403,상동초등학교,초등학교,경상남도교육청,3,0,1,17,2,2
2013,8548645973,순천이수중학교,중학교,전라남도교육청,3,0,1,206,13,13
2013,8549206018,밀양동강중학교,중학교,경상남도교육청,3,0,1,84,8,8
2013,8550203263,김해합성초등학교,초등학교,경상남도교육청,3,1,1,76,3,3
2013,8550551950,인천당하초등학교,초등학교,인천광역시교육청,3,1,1,544,10,6
2013,8550565361,안동초등학교,초등학교,경상북도교육청,3,0,1,70,4,2
2013,8550779938,군외초등학교,초등학교,전라남도교육청,3,2,1,49,2,2
2013,8552382290,다전초등학교,초등학교,울산광역시교육청,3,0,1,65,6,3
2013,8552800178,임천초등학교,초등학교,충청남도교육청,3,2,1,58,6,7
2013,8552815735,하늘초등학교,초등학교,경기도교육청,3,2,1,182,11,8
2013,8552862405,미봉초등학교,초등학교,충청북도교육청,3,0,1,39,4,3
2013,8553418159,잠실여자고등학교,고등학교,서울특별시교육청,3,0,1,761,28,28
2013,8553681015,회덕중학교,중학교,대전광역시교육청,3,0,1,326,21,21
2013,8555772066,일산양일중학교,중학교,경기도교육청,3,8,1,992,39,39
2013,8555905103,대구덕인초등학교,초등학교,대구광역시교육청,3,3,1,199,16,9
2013,8556556344,대천중학교,중학교,부산광역시교육청,3,7,1,876,40,40
2013,8557893157,역곡고등학교,고등학교,경기도교육청,3,0,1,192,18,17
2013,8558999300,금천초등학교,초등학교,경상북도교육청,3,0,1,50,4,3
2013,8559074938,한국항공고등학교,고등학교,강원특별자치도교육청,3,0,1,409,41,41
2013,8561446547,조양초등학교,초등학교,강원특별자치도교육청,3,1,1,73,2,3
2013,8563021004,안양부흥초등학교,초등학교,경기도교육청,3,8,1,80,4,2
2013,8563202321,진건고등학교,고등학교,경기도교육청,3,0,1,0,0,0
2013,8564639985,운림중학교,중학교,광주광역시교육청,3,0,1,371,22,22
2013,8565382957,경수중학교,중학교,서울특별시교육청,3,10,1,667,35,35
2013,8566010594,대경중학교,중학교,경기도교육청,3,0,1,133,7,3
2013,8567462205,이우고등학교,고등학교,경기도교육청,3,1,1,157,15,15
2013,8567794799,함양제일고등학교,고등학교,경상남도교육청,3,0,1,122,11,10
2013,8568137049,서울은명초등학교,초등학교,서울특별시교육청,3,4,1,775,36,40
2013,8568145096,서산석림중학교,중학교,충청남도교육청,3,1,1,184,17,18
2013,8568552255,여수중앙초등학교,초등학교,전라남도교육청,3,2,1,277,12,7
2013,8569061338,양포초등학교,초등학교,경상북도교육청,3,0,1,34,3,3
2013,8569133222,인천승학초등학교,초등학교,인천광역시교육청,3,3,1,435,19,14
2013,8569620311,창천중학교,중학교,서울특별시교육청,3,2,1,162,9,10
2013,8570144414,성신초등학교,초등학교,서울특별시교육청,3,14,1,102,2,2
2013,8572441995,옥터초등학교,초등학교,경기도교육청,3,1,1,108,7,4
2013,8573117375,백마고등학교,고등학교,경기도교육청,3,0,1,745,34,33
2013,8573727846,대구여자고등학교,고등학교,대구광역시교육청,3,0,1,145,7,7
2013,8574068486,사내고등학교,고등학교,강원특별자치도교육청,3,0,1,118,16,16
2013,8576558113,삼도초등학교,초등학교,광주광역시교육청,3,0,1,0,0,0
2013,8577024281,동명중학교,중학교,강원특별자치도교육청,3,0,1,597,25,21
2013,8577791929,무원중학교,중학교,경기도교육청,3,0,1,106,6,6
2013,8579852938,의왕부곡중학교,중학교,경기도교육청,3,2,1,17,1,1
2013,8579941451,시흥매화중학교,중학교,경기도교육청,3,0,1,111,7,5
2013,8580025672,돌산중앙중학교,중학교,전라남도교육청,3,0,1,25,1,1
2013,8580110430,안평초등학교,초등학교,경상북도교육청,3,0,1,54,3,3
2013,8581035792,송도초등학교,초등학교,부산광역시교육청,3,0,1,191,12,8
2013,8582382798,대전탄방초등학교,초등학교,대전광역시교육청,3,1,1,176,5,5
2013,8582702517,평내고등학교,고등학교,경기도교육청,3,1,1,1083,59,60
2013,8584357440,해운대고등학교,고등학교,부산광역시교육청,3,3,1,148,15,28
2013,8584817707,하당초등학교,초등학교,충청북도교육청,3,0,1,62,7,6
2013,8585328400,성수고등학교,고등학교,서울특별시교육청,3,4,1,375,20,20
2013,8589683234,서울양진초등학교,초등학교,서울특별시교육청,3,1,1,318,15,5
2013,8589865088,군산중앙여자고등학교,고등학교,전북특별자치도교육청,3,2,1,1040,47,47
2013,8591943264,안산청석초등학교,초등학교,경기도교육청,3,0,1,106,6,3
