"공시년도","층화학교ID","70%추출","시도교육청명","학교급명","공시차수","급식시설설비유지금액","급식인건비","운영비기타금액","학생1인당급식비평균","급식비지원학생수","급식비지원금액","집행잔액","급식식품비","시설설비금액","기타지원금액","보호자지원금액","학교자체지원금액","자치단체지원금액","교육청지원금액","급식비지원학교수"
"2023","5163870578",Y,경기도교육청,초등학교,2,0,0,0,3580.0000000000,0,0,0,0,0,0,0,0,103726,456120,1
"2023","5164192191",Y,경기도교육청,초등학교,2,0,0,0,4200.0000000000,0,0,0,0,0,0,2380,0,0,38457,1
"2023","5206276127",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,174644,455784,1
"2023","5221843729",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,7730,0,190266,655546,1
"2023","5227066064",Y,경기도교육청,초등학교,2,0,0,0,3040.0000000000,0,0,0,0,0,0,0,0,0,570727,1
"2023","5234268574",Y,경기도교육청,초등학교,2,0,0,0,3020.0000000000,0,0,0,0,0,0,0,0,150212,334618,1
"2023","5285316439",Y,경기도교육청,초등학교,2,0,0,0,3110.0000000000,0,0,0,0,0,0,0,0,90126,175012,1
"2023","5316306937",Y,경기도교육청,초등학교,2,0,0,0,3290.0000000000,0,0,0,0,0,0,0,0,66637,97171,1
"2023","5322768287",Y,경기도교육청,초등학교,2,0,0,0,3742.0000000000,0,0,0,0,0,0,4379,0,28250,141025,1
"2023","5323848370",Y,경기도교육청,초등학교,2,0,0,0,2990.0000000000,0,0,0,0,0,0,62320,0,466955,700842,1
"2023","5326200501",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,185730,211914,1
"2023","5336218720",Y,경기도교육청,초등학교,2,0,0,0,2860.0000000000,0,0,0,0,0,9667,35829,0,226833,577578,1
"2023","5345045618",Y,경기도교육청,초등학교,2,0,0,0,2440.0000000000,0,0,0,0,0,0,59550,0,387632,733234,1
"2023","5345902046",Y,경기도교육청,초등학교,2,0,0,0,2940.0000000000,0,0,0,0,0,0,0,0,368031,753338,1
"2023","5352901906",Y,경기도교육청,초등학교,2,0,0,0,3230.0000000000,0,0,0,0,0,0,0,0,149145,217486,1
"2023","5384415037",Y,경기도교육청,초등학교,2,0,0,0,4020.0000000000,0,0,0,0,0,0,22475,0,58019,191948,1
"2023","5385814492",Y,경기도교육청,초등학교,2,0,0,0,3960.0000000000,0,0,0,0,0,0,0,0,34573,151087,1
"2023","5391368829",Y,경기도교육청,초등학교,2,0,0,0,3330.0000000000,0,0,0,0,0,30520,0,0,0,159481,1
"2023","5401053143",Y,경기도교육청,초등학교,2,0,0,0,3380.0000000000,0,0,0,0,0,0,0,0,0,11286,1
"2023","5414973280",Y,경기도교육청,초등학교,2,0,0,0,3020.0000000000,0,0,0,0,0,0,0,0,226418,552654,1
"2023","5441275821",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,0,0,0,0,0,40650,0,0,207153,267823,1
"2023","5448184413",Y,경기도교육청,초등학교,2,0,0,0,3430.0000000000,0,0,0,0,0,38554,0,0,174771,254665,1
"2023","5477144095",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,0,0,0,0,0,0,1255,0,0,43649,1
"2023","5480912320",Y,경기도교육청,초등학교,2,0,0,0,3140.0000000000,0,0,0,0,0,634,27083,0,145133,228225,1
"2023","5504148040",Y,경기도교육청,초등학교,2,0,0,0,3150.0000000000,0,0,0,0,0,44850,19544,0,55331,344094,1
"2023","5535743016",Y,경기도교육청,초등학교,2,0,0,0,3110.0000000000,0,0,0,0,0,19333,0,0,0,368037,1
"2023","5538527342",Y,경기도교육청,초등학교,2,0,0,0,3827.0000000000,0,0,0,0,0,30561,0,0,156260,399845,1
"2023","5545080071",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,0,0,0,0,0,0,26662,0,117149,294150,1
"2023","5547108206",Y,경기도교육청,초등학교,2,0,0,0,2940.0000000000,0,0,0,0,0,53444,0,0,361777,631828,1
"2023","5552329144",Y,경기도교육청,초등학교,2,0,0,0,4200.0000000000,0,0,0,0,0,16548,0,0,0,69788,1
"2023","5590316954",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,0,0,0,0,0,2080,26943,0,166462,344249,1
"2023","5599360192",Y,경기도교육청,초등학교,2,0,0,0,3350.0000000000,0,0,0,0,0,10772,37704,0,227082,514472,1
"2023","5624944400",Y,경기도교육청,초등학교,2,0,0,0,3380.0000000000,0,0,0,0,0,0,0,0,0,56627,1
"2023","5628385907",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,0,0,0,0,0,0,0,0,243530,548285,1
"2023","5638128541",Y,경기도교육청,초등학교,2,0,0,0,2750.0000000000,0,0,0,0,0,0,0,0,41772,720025,1
"2023","5646225826",Y,경기도교육청,초등학교,2,0,0,0,3690.0000000000,0,0,0,0,0,0,27062,0,124214,344909,1
"2023","5661697605",Y,경기도교육청,초등학교,2,0,0,0,3900.0000000000,0,0,0,0,0,0,0,0,0,28359,1
"2023","5665650626",Y,경기도교육청,초등학교,2,0,0,0,3050.0000000000,0,0,0,0,0,0,0,0,310021,640304,1
"2023","5667710365",Y,경기도교육청,초등학교,2,0,0,0,3330.0000000000,0,0,0,0,0,0,0,0,190948,364219,1
"2023","5670842961",Y,경기도교육청,초등학교,2,0,0,0,3020.0000000000,0,0,0,0,0,0,0,0,6024,430716,1
"2023","5672304014",Y,경기도교육청,초등학교,2,0,0,0,3810.0000000000,0,0,0,0,0,39383,0,0,0,337551,1
"2023","5687335242",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,4355,769053,1
"2023","5688215084",Y,경기도교육청,초등학교,2,0,0,0,3470.0000000000,0,0,0,0,0,8971,34998,0,150279,389298,1
"2023","5692299514",Y,경기도교육청,초등학교,2,0,0,0,3330.0000000000,0,0,0,0,0,0,0,0,132922,162957,1
"2023","5698302983",Y,경기도교육청,초등학교,2,0,0,0,3110.0000000000,0,0,0,0,0,21899,0,0,0,152728,1
"2023","5715884191",Y,경기도교육청,초등학교,2,0,0,0,2840.0000000000,0,0,0,0,0,0,0,0,40237,524343,1
"2023","5719035129",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,0,0,0,0,0,0,0,0,144635,317121,1
"2023","5735006530",Y,경기도교육청,초등학교,2,0,0,0,3440.0000000000,0,0,0,0,0,0,0,0,0,550581,1
"2023","5754273809",Y,경기도교육청,초등학교,2,0,0,0,4030.0000000000,0,0,0,0,0,0,0,0,18172,365292,1
"2023","5762858417",Y,경기도교육청,초등학교,2,0,0,0,2760.0000000000,0,0,0,0,0,69096,0,0,361854,830604,1
"2023","5775176325",Y,경기도교육청,초등학교,2,0,0,0,2760.0000000000,0,0,0,0,0,49969,0,0,266606,794452,1
"2023","5780294266",Y,경기도교육청,초등학교,2,0,0,0,3960.0000000000,0,0,0,0,0,0,12538,0,11655,221006,1
"2023","5793366806",Y,경기도교육청,초등학교,2,0,0,0,4240.0000000000,0,0,0,0,0,15765,0,0,0,132491,1
"2023","5794637924",Y,경기도교육청,초등학교,2,0,0,0,2760.0000000000,0,0,0,0,0,0,0,0,527931,1044509,1
"2023","5805087137",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,0,0,0,0,0,36134,0,0,0,492177,1
"2023","5813698599",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,0,0,0,0,0,0,25999,0,134262,402345,1
"2023","5824727709",Y,경기도교육청,초등학교,2,0,0,0,3770.0000000000,0,0,0,0,0,0,0,0,42992,32331,1
"2023","5834000059",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,0,0,0,0,0,32094,14748,0,229143,575054,1
"2023","5843332284",Y,경기도교육청,초등학교,2,0,0,0,3030.0000000000,0,0,0,0,0,0,0,0,188063,187144,1
"2023","5855055709",Y,경기도교육청,초등학교,2,0,0,0,3430.0000000000,0,0,0,0,0,29535,0,0,150636,219659,1
"2023","5862550914",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,0,0,0,0,0,24050,0,0,0,269755,1
"2023","5864278452",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,170073,449938,1
"2023","5875428884",Y,경기도교육청,초등학교,2,0,0,0,3620.0000000000,0,0,0,0,0,11048,0,0,0,64456,1
"2023","5876548845",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,0,0,0,0,0,0,0,0,275462,518189,1
"2023","5881530809",Y,경기도교육청,초등학교,2,0,0,0,3960.0000000000,0,0,0,0,0,0,0,0,16222,282690,1
"2023","5896134179",Y,경기도교육청,초등학교,2,0,0,0,2750.0000000000,0,0,0,0,0,0,29717,0,190374,440950,1
"2023","5898516837",Y,경기도교육청,초등학교,2,0,0,0,2840.0000000000,0,0,0,0,0,0,0,0,216610,385717,1
"2023","5917925943",Y,경기도교육청,초등학교,2,0,0,0,3330.0000000000,0,0,0,0,0,0,0,0,92271,292871,1
"2023","5919319894",Y,경기도교육청,초등학교,2,0,0,0,3750.0000000000,0,0,0,0,0,0,0,0,0,308816,1
"2023","5926187695",Y,경기도교육청,초등학교,2,0,0,0,4350.0000000000,0,0,0,0,0,0,0,0,0,13334,1
"2023","5927778589",Y,경기도교육청,초등학교,2,0,0,0,3900.0000000000,0,0,0,0,0,0,0,0,0,100822,1
"2023","5930954381",Y,경기도교육청,초등학교,2,0,0,0,3440.0000000000,0,0,0,0,0,3740,0,0,141056,394261,1
"2023","5945986917",Y,경기도교육청,초등학교,2,0,0,0,3020.0000000000,0,0,0,0,0,24184,0,0,115701,315834,1
"2023","5957191750",Y,경기도교육청,초등학교,2,0,0,0,3680.0000000000,0,0,0,0,0,0,33641,0,0,488250,1
"2023","5959577801",Y,경기도교육청,초등학교,2,0,0,0,3620.0000000000,0,0,0,0,0,0,0,0,0,72934,1
"2023","5963368637",Y,경기도교육청,초등학교,2,0,0,0,2760.0000000000,0,0,0,0,0,0,0,0,380831,1118658,1
"2023","5964339433",Y,경기도교육청,초등학교,2,0,0,0,3330.0000000000,0,0,0,0,0,0,0,0,0,5415630,1
"2023","5975627898",Y,경기도교육청,초등학교,2,0,0,0,2840.0000000000,0,0,0,0,0,38847,0,0,257983,525257,1
"2023","5981671205",Y,경기도교육청,초등학교,2,0,0,0,3020.0000000000,0,0,0,0,0,0,0,0,117997,277844,1
"2023","5983291170",Y,경기도교육청,초등학교,2,0,0,0,3610.0000000000,0,0,0,0,0,0,0,0,0,32846,1
"2023","5989644879",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,184920,357157,1
"2023","6001064534",Y,경기도교육청,초등학교,2,0,0,0,3440.0000000000,0,0,0,0,0,0,0,0,100140,331455,1
"2023","6014674077",Y,경기도교육청,초등학교,2,0,0,0,3040.0000000000,0,0,0,0,0,44676,0,0,152423,326513,1
"2023","6032487375",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,0,0,0,0,0,0,0,0,96147,243739,1
"2023","6032608556",Y,경기도교육청,초등학교,2,0,0,0,2440.0000000000,0,0,0,0,0,49821,0,0,511671,1041320,1
"2023","6037139605",Y,경기도교육청,초등학교,2,0,0,0,3230.0000000000,0,0,0,0,0,7810,10858,0,0,618170,1
"2023","6043291609",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,6804,34876,0,194319,383569,1
"2023","6065734025",Y,경기도교육청,초등학교,2,0,0,0,3230.0000000000,0,0,0,0,0,44475,0,0,152224,396486,1
"2023","6066793035",Y,경기도교육청,초등학교,2,0,0,0,3810.0000000000,0,0,0,0,0,0,0,0,105103,251207,1
"2023","6075523614",Y,경기도교육청,초등학교,2,0,0,0,3360.0000000000,0,0,0,0,0,0,0,0,0,282065,1
"2023","6091165308",Y,경기도교육청,초등학교,2,0,0,0,3140.0000000000,0,0,0,0,0,0,0,0,145157,156768,1
"2023","6092599603",Y,경기도교육청,초등학교,2,0,0,0,2940.0000000000,0,0,0,0,0,0,0,0,494241,929227,1
"2023","6092896314",Y,경기도교육청,초등학교,2,0,0,0,3470.0000000000,0,0,0,0,0,0,0,0,0,564976,1
"2023","6119013775",Y,경기도교육청,초등학교,2,0,0,0,3810.0000000000,0,0,0,0,0,0,0,0,87837,75237,1
"2023","6146026709",Y,경기도교육청,초등학교,2,0,0,0,4190.0000000000,0,0,0,0,0,0,0,0,0,10852,1
"2023","6157516435",Y,경기도교육청,초등학교,2,0,0,0,3110.0000000000,0,0,0,0,0,0,0,0,92813,245402,1
"2023","6172158442",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,245516,449743,1
"2023","6173633407",Y,경기도교육청,초등학교,2,0,0,0,3470.0000000000,0,0,0,0,0,0,0,0,193823,677055,1
"2023","6178779193",Y,경기도교육청,초등학교,2,0,0,0,3240.0000000000,0,0,0,0,0,24926,0,0,65422,201713,1
"2023","6179779484",Y,경기도교육청,초등학교,2,0,0,0,2940.0000000000,0,0,0,0,0,54325,0,0,238726,622821,1
"2023","6181435571",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,0,0,0,0,0,0,0,0,21267,25515,1
"2023","6186106221",Y,경기도교육청,초등학교,2,0,0,0,2850.0000000000,0,0,0,0,0,0,0,0,398087,815457,1
"2023","6187489443",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,195991,285796,1
"2023","6200275878",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,235779,357950,1
"2023","6208354979",Y,경기도교육청,초등학교,2,0,0,0,2760.0000000000,0,0,0,0,0,0,0,0,365271,532642,1
"2023","6208649489",Y,경기도교육청,초등학교,2,0,0,0,2760.0000000000,0,0,0,0,0,0,0,0,292345,876566,1
"2023","6227446968",Y,경기도교육청,초등학교,2,0,0,0,2750.0000000000,0,0,0,0,0,0,0,0,188803,217741,1
"2023","6230336865",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,0,0,0,0,0,0,0,0,100964,270020,1
"2023","6233552165",Y,경기도교육청,초등학교,2,0,0,0,3470.0000000000,0,0,0,0,0,0,32579,0,195147,433919,1
"2023","6240121549",Y,경기도교육청,초등학교,2,0,0,0,2840.0000000000,0,0,0,0,0,0,0,0,170861,431586,1
"2023","6243284743",Y,경기도교육청,초등학교,2,0,0,0,3440.0000000000,0,0,0,0,0,0,0,0,116801,309347,1
"2023","6247075517",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,0,0,0,0,0,0,0,0,102466,149417,1
"2023","6247995383",Y,경기도교육청,초등학교,2,0,0,0,3380.0000000000,0,0,0,0,0,0,0,0,36352,91133,1
"2023","6249005068",Y,경기도교육청,초등학교,2,0,0,0,2590.0000000000,0,0,0,0,0,0,0,0,234843,517065,1
"2023","6252208439",Y,경기도교육청,초등학교,2,0,0,0,3040.0000000000,0,0,0,0,0,8865,0,0,177311,278940,1
"2023","6291622607",Y,경기도교육청,초등학교,2,0,0,0,3330.0000000000,0,0,0,0,0,0,0,0,0,518713,1
"2023","6292312481",Y,경기도교육청,초등학교,2,0,0,0,2590.0000000000,0,0,0,0,0,39493,0,0,238955,255113,1
"2023","6307833928",Y,경기도교육청,초등학교,2,0,0,0,2840.0000000000,0,0,0,0,0,36547,0,0,172703,252232,1
"2023","6319898792",Y,경기도교육청,초등학교,2,0,0,0,3750.0000000000,0,0,0,0,0,0,0,0,0,78321,1
"2023","6349170773",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,0,0,0,0,0,0,0,0,106940,291740,1
"2023","6350693269",Y,경기도교육청,초등학교,2,0,0,0,4140.0000000000,0,0,0,0,0,13896,0,0,0,263662,1
"2023","6363536132",Y,경기도교육청,초등학교,2,0,0,0,2750.0000000000,0,0,0,0,0,0,0,0,208883,463157,1
"2023","6368667895",Y,경기도교육청,초등학교,2,0,0,0,3110.0000000000,0,0,0,0,0,17860,0,0,100719,93180,1
"2023","6370213335",Y,경기도교육청,초등학교,2,0,0,0,4100.0000000000,0,0,0,0,0,0,0,0,0,54340,1
"2023","6386094645",Y,경기도교육청,초등학교,2,0,0,0,3110.0000000000,0,0,0,0,0,0,0,0,0,323279,1
"2023","6408149156",Y,경기도교육청,초등학교,2,0,0,0,3770.0000000000,0,0,0,0,0,0,0,0,99428,370139,1
"2023","6410973917",Y,경기도교육청,초등학교,2,0,0,0,2940.0000000000,0,0,0,0,0,9967,0,0,323629,801337,1
"2023","6432914890",Y,경기도교육청,초등학교,2,0,0,0,2510.0000000000,0,0,0,0,0,0,0,0,255277,607555,1
"2023","6434223046",Y,경기도교육청,초등학교,2,0,0,0,3440.0000000000,0,0,0,0,0,0,0,0,117163,251789,1
"2023","6436518392",Y,경기도교육청,초등학교,2,0,0,0,2560.0000000000,0,0,0,0,0,40739,0,0,259235,655174,1
"2023","6441131393",Y,경기도교육청,초등학교,2,0,0,0,3052.0000000000,0,0,0,0,0,0,0,0,0,614049,1
"2023","6441823582",Y,경기도교육청,초등학교,2,0,0,0,3340.0000000000,0,0,0,0,0,0,0,0,251951,256401,1
"2023","6476045804",Y,경기도교육청,초등학교,2,0,0,0,3020.0000000000,0,0,0,0,0,0,0,0,124900,165110,1
"2023","6478310981",Y,경기도교육청,초등학교,2,0,0,0,3660.0000000000,0,0,0,0,0,29457,0,0,1196390,462786,1
"2023","6482579180",Y,경기도교육청,초등학교,2,0,0,0,2590.0000000000,0,0,0,0,0,0,0,0,177797,635423,1
"2023","6485227858",Y,경기도교육청,초등학교,2,0,0,0,2510.0000000000,0,0,0,0,0,0,0,0,181973,387761,1
"2023","6485927113",Y,경기도교육청,초등학교,2,0,0,0,3220.0000000000,0,0,0,0,0,0,0,0,0,426696,1
"2023","6486712338",Y,경기도교육청,초등학교,2,0,0,0,3960.0000000000,0,0,0,0,0,476,2455,0,854,212162,1
"2023","6486784756",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,0,0,0,0,0,6854,24636,0,33165,146805,1
"2023","6488388650",Y,경기도교육청,초등학교,2,0,0,0,2440.0000000000,0,0,0,0,0,0,0,0,0,8657660,1
"2023","6489460783",Y,경기도교육청,초등학교,2,0,0,0,4490.0000000000,0,0,0,0,0,12004,0,0,0,38535,1
"2023","6500463992",Y,경기도교육청,초등학교,2,0,0,0,3330.0000000000,0,0,0,0,0,0,0,0,139061,449471,1
"2023","6502922736",Y,경기도교육청,초등학교,2,0,0,0,3230.0000000000,0,0,0,0,0,0,0,0,199452,515870,1
"2023","6506128825",Y,경기도교육청,초등학교,2,0,0,0,3900.0000000000,0,0,0,0,0,0,0,0,0,96498,1
"2023","6509465628",Y,경기도교육청,초등학교,2,0,0,0,3030.0000000000,0,0,0,0,0,0,0,0,261086,649971,1
"2023","6513565008",Y,경기도교육청,초등학교,2,0,0,0,3140.0000000000,0,0,0,0,0,0,0,0,134041,395239,1
"2023","6518007747",Y,경기도교육청,초등학교,2,0,0,0,3360.0000000000,0,0,0,0,0,0,21813,0,0,507440,1
"2023","6547960861",Y,경기도교육청,초등학교,2,0,0,0,3110.0000000000,0,0,0,0,0,8177,0,0,48929,270542,1
"2023","6585852170",Y,경기도교육청,초등학교,2,0,0,0,4030.0000000000,0,0,0,0,0,0,4394,0,77690,249827,1
"2023","6597506932",Y,경기도교육청,초등학교,2,0,0,0,3750.0000000000,0,0,0,0,0,0,0,0,24136,303676,1
"2023","6632690417",Y,경기도교육청,초등학교,2,0,0,0,3990.0000000000,0,0,0,0,0,0,3412,0,1443,213163,1
"2023","6646935614",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,0,0,0,0,0,40321,0,0,233090,339894,1
"2023","6660808232",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,183815,409852,1
"2023","6669701713",Y,경기도교육청,초등학교,2,0,0,0,2690.0000000000,0,0,0,0,0,0,0,0,251235,366353,1
"2023","6684289849",Y,경기도교육청,초등학교,2,0,0,0,2840.0000000000,0,0,0,0,0,33818,0,0,153031,310943,1
"2023","6690829151",Y,경기도교육청,초등학교,2,0,0,0,3110.0000000000,0,0,0,0,0,4390,0,0,97648,451108,1
"2023","6696114887",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,0,0,0,0,0,0,0,0,103901,151510,1
"2023","6727739531",Y,경기도교육청,초등학교,2,0,0,0,2760.0000000000,0,0,0,0,0,0,0,0,331216,606230,1
"2023","6772549772",Y,경기도교육청,초등학교,2,0,0,0,3230.0000000000,0,0,0,0,0,0,0,0,140251,390056,1
"2023","6772826774",Y,경기도교육청,초등학교,2,0,0,0,5640.0000000000,0,0,0,0,0,0,0,0,0,76825,1
"2023","6789604360",Y,경기도교육청,초등학교,2,0,0,0,2940.0000000000,0,0,0,0,0,50225,0,0,307583,630712,1
"2023","6800799265",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,33820,0,198193,461725,1
"2023","6805760006",Y,경기도교육청,초등학교,2,0,0,0,4450.0000000000,0,0,0,0,0,0,0,0,0,10303,1
"2023","6806334168",Y,경기도교육청,초등학교,2,0,0,0,3740.0000000000,0,0,0,0,0,0,0,0,118156,281608,1
"2023","6814236013",Y,경기도교육청,초등학교,2,0,0,0,2440.0000000000,0,0,0,0,0,68758,0,0,574115,902006,1
"2023","6833456814",Y,경기도교육청,초등학교,2,0,0,0,3470.0000000000,0,0,0,0,0,0,0,0,160436,198918,1
"2023","6835594322",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,0,0,0,0,0,0,28076,0,71783,283349,1
"2023","6853591148",Y,경기도교육청,초등학교,2,0,0,0,2950.0000000000,0,0,0,0,0,10449,0,0,183392,431676,1
"2023","6854977501",Y,경기도교육청,초등학교,2,0,0,0,2440.0000000000,0,0,0,0,0,0,0,0,291699,685822,1
"2023","6862378012",Y,경기도교육청,초등학교,2,0,0,0,3020.0000000000,0,0,0,0,0,0,0,0,100565,361516,1
"2023","6869488733",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,0,0,0,0,0,0,0,0,174186,443682,1
"2023","6869713995",Y,경기도교육청,초등학교,2,0,0,0,2760.0000000000,0,0,0,0,0,0,0,0,355262,809226,1
"2023","6888000152",Y,경기도교육청,초등학교,2,0,0,0,3230.0000000000,0,0,0,0,0,0,0,0,0,563327,1
"2023","6888742302",Y,경기도교육청,초등학교,2,0,0,0,2760.0000000000,0,0,0,0,0,59833,0,0,408187,670461,1
"2023","6889514189",Y,경기도교육청,초등학교,2,0,0,0,3110.0000000000,0,0,0,0,0,20406,0,0,79116,335313,1
"2023","6896835899",Y,경기도교육청,초등학교,2,0,0,0,3770.0000000000,0,0,0,0,0,25573,0,0,84431,83636,1
"2023","6910434708",Y,경기도교육청,초등학교,2,0,0,0,3790.0000000000,0,0,0,0,0,0,0,0,0,506605,1
"2023","6911078132",Y,경기도교육청,초등학교,2,0,0,0,3330.0000000000,0,0,0,0,0,6081,24724,0,143629,213788,1
"2023","6913624769",Y,경기도교육청,초등학교,2,0,0,0,3380.0000000000,0,0,0,0,0,0,0,0,0,55345,1
"2023","6917514773",Y,경기도교육청,초등학교,2,0,0,0,2940.0000000000,0,0,0,0,0,0,0,0,176166,379840,1
"2023","6918072782",Y,경기도교육청,초등학교,2,0,0,0,2440.0000000000,0,0,0,0,0,47643,0,0,376925,840779,1
"2023","6919330424",Y,경기도교육청,초등학교,2,0,0,0,3110.0000000000,0,0,0,0,0,0,0,0,116190,366788,1
"2023","6929917368",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,0,0,0,0,0,0,0,0,151673,273936,1
"2023","6940744451",Y,경기도교육청,초등학교,2,0,0,0,3620.0000000000,0,0,0,0,0,0,0,0,0,46186,1
"2023","6973208604",Y,경기도교육청,초등학교,2,0,0,0,2890.0000000000,0,0,0,0,0,0,0,0,8169,655813,1
"2023","6973997380",Y,경기도교육청,초등학교,2,0,0,0,2620.0000000000,0,0,0,0,0,10303,60723,0,0,1408333,1
"2023","6979006978",Y,경기도교육청,초등학교,2,0,0,0,3290.0000000000,0,0,0,0,0,0,20531,0,0,129208,1
"2023","6979631314",Y,경기도교육청,초등학교,2,0,0,0,3110.0000000000,0,0,0,0,0,0,0,0,65802,298305,1
"2023","6980747429",Y,경기도교육청,초등학교,2,0,0,0,3140.0000000000,0,0,0,0,0,26131,0,0,149583,163736,1
"2023","6983759985",Y,경기도교육청,초등학교,2,0,0,0,2800.0000000000,0,0,0,0,0,0,0,0,239085,508955,1
"2023","7005787294",Y,경기도교육청,초등학교,2,0,0,0,4190.0000000000,0,0,0,0,0,7942,0,0,0,39819,1
"2023","7018930935",Y,경기도교육청,초등학교,2,0,0,0,4030.0000000000,0,0,0,0,0,0,0,0,54670,59098,1
"2023","7019081575",Y,경기도교육청,초등학교,2,0,0,0,3620.0000000000,0,0,0,0,0,0,0,0,0,63496,1
"2023","7020539006",Y,경기도교육청,초등학교,2,0,0,0,2620.0000000000,0,0,0,0,0,0,0,0,538882,572692,1
"2023","7028295432",Y,경기도교육청,초등학교,2,0,0,0,3900.0000000000,0,0,0,0,0,0,0,0,101207,147581,1
"2023","7032310206",Y,경기도교육청,초등학교,2,0,0,0,2840.0000000000,0,0,0,0,0,0,0,0,155563,460518,1
"2023","7032858417",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,212936,476921,1
"2023","7038725031",Y,경기도교육청,초등학교,2,0,0,0,2590.0000000000,0,0,0,0,0,0,42770,0,246350,557451,1
"2023","7057154628",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,0,0,0,0,0,0,19872,0,12599,381630,1
"2023","7060532778",Y,경기도교육청,초등학교,2,0,0,0,2620.0000000000,0,0,0,0,0,0,47754,0,293018,703526,1
"2023","7062550176",Y,경기도교육청,초등학교,2,0,0,0,2960.0000000000,0,0,0,0,0,0,34581,0,203126,210714,1
"2023","7069880344",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,171413,490913,1
"2023","7078255342",Y,경기도교육청,초등학교,2,0,0,0,3290.0000000000,0,0,0,0,0,0,16867,0,68904,262160,1
"2023","7109444976",Y,경기도교육청,초등학교,2,0,0,0,2670.0000000000,0,0,0,0,0,0,35836,0,218358,480037,1
"2023","7120954859",Y,경기도교육청,초등학교,2,0,0,0,2510.0000000000,0,0,0,0,0,0,0,0,259557,457755,1
"2023","7125420468",Y,경기도교육청,초등학교,2,0,0,0,3810.0000000000,0,0,0,0,0,0,0,0,0,644644,1
"2023","7129911792",Y,경기도교육청,초등학교,2,0,0,0,3870.0000000000,0,0,0,0,0,0,62401,0,0,263884,1
"2023","7133721129",Y,경기도교육청,초등학교,2,0,0,0,2840.0000000000,0,0,0,0,0,0,0,0,261927,728379,1
"2023","7135215436",Y,경기도교육청,초등학교,2,0,0,0,2660.0000000000,0,0,0,0,0,0,0,0,306781,703255,1
"2023","7137655873",Y,경기도교육청,초등학교,2,0,0,0,3132.0000000000,0,0,0,0,0,0,0,0,2022200,4172380,1
"2023","7155926611",Y,경기도교육청,초등학교,2,0,0,0,2690.0000000000,0,0,0,0,0,34893,0,0,256267,565588,1
"2023","7174205855",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,0,0,0,0,0,0,0,0,181843,457479,1
"2023","7189864765",Y,경기도교육청,초등학교,2,0,0,0,2510.0000000000,0,0,0,0,0,4677,43563,0,250394,848321,1
"2023","7191602154",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,0,0,0,0,0,9687,41690,0,104629,350072,1
"2023","7200407231",Y,경기도교육청,초등학교,2,0,0,0,3050.0000000000,0,0,0,0,0,0,0,0,259360,539937,1
